"department","courseNum","courseTitle","sectionNum","courseType","callNum","meetingTime","meetingLocation","instructor","startEndDate"
"BLE",699,"Graduate Thesis / Research",4,"THS",5109,"TBA","TBA","Gerard P Van Walsum","5/9/2011 - 8/19/2011"
"BMB",207,"Fundamentals of Chemistry",1,"LEC",1200,"MoTuWeThFr 8:00AM - 9:20AM","Rogers Hall 206","Charlene L Kozerow","5/31/2011 - 7/1/2011"
"BMB",300,"General Microbiology",1,"LEC",1201,"MoTuWeThFr 9:30AM - 11:00AM","Rogers Hall 206","Charles E Moody","5/31/2011 - 7/1/2011"
"BMB",305,"General Microbiology Laboratory",1,"LAB",1202,"MoWeTh 11:15AM - 2:30PM","Hitchner Hall 180","Catherine A Hopper","5/31/2011 - 7/1/2011"
"BMB",491,"Biochemistry",1,"IND",1203,"TBA","TBA","Sharon L Ashworth","5/9/2011 - 8/19/2011"
"BMB",491,"Biochemistry",2,"IND",1204,"TBA","TBA","Dorothy E Croall","5/9/2011 - 8/19/2011"
"BMB",491,"Biochemistry",3,"IND",1205,"TBA","TBA","Julie Gosse","5/9/2011 - 8/19/2011"
"BMB",491,"Biochemistry",4,"IND",1206,"TBA","TBA","Robert E Gundersen","5/9/2011 - 8/19/2011"
"BMB",491,"Biochemistry",5,"IND",1207,"TBA","TBA","Keith W Hutchison","5/9/2011 - 8/19/2011"
"BMB",491,"Biochemistry",6,"IND",1208,"TBA","TBA","Carol H Kim","5/9/2011 - 8/19/2011"
"BMB",699,"Graduate Thesis / Research",1,"THS",1214,"TBA","TBA","Sharon L Ashworth","5/9/2011 - 8/19/2011"
"BMB",699,"Graduate Thesis / Research",2,"THS",1215,"TBA","TBA","Dorothy E Croall","5/9/2011 - 8/19/2011"
"BMB",699,"Graduate Thesis / Research",3,"THS",1217,"TBA","TBA","Julie Gosse","5/9/2011 - 8/19/2011"
"BMB",699,"Graduate Thesis / Research",4,"THS",1218,"TBA","TBA","Robert E Gundersen","5/9/2011 - 8/19/2011"
"BMB",699,"Graduate Thesis / Research",5,"THS",1219,"TBA","TBA","Keith W Hutchison","5/9/2011 - 8/19/2011"
"BMB",699,"Graduate Thesis / Research",6,"THS",1220,"TBA","TBA","Carol H Kim","5/9/2011 - 8/19/2011"
"BMS",699,"Graduate Thesis / Research",1,"THS",1678,"TBA","TBA","Carol H Kim","5/9/2011 - 8/19/2011"
"BUA",201,"Principles of Financial Accounting",990,"LEC",1033,"TBA","TBA","Steven C Colburn","5/9/2011 - 6/10/2011"
"BUA",202,"Principles of Managerial Accounting",1,"LEC",3214,"MoTuWeThFr 9:15AM - 12:00PM","Shibles Hall 201","Wendy R Coons","6/13/2011 - 7/1/2011"
"BUA",327,"Business ans Society",1,"SEM",3215,"MoWe 6:00PM - 9:15PM","Shibles Hall 201","Martha Broderick","6/1/2011 - 6/29/2011"
"BUA",350,"Business Finance",1,"LEC",3216,"MoTuWeThFr 9:15AM - 12:00PM","Donald P Corbett Business 115","Robert A Strong","5/9/2011 - 5/27/2011"
"BUA",370,"Marketing",1,"LEC",1160,"MoTuWeThFr 9:15AM - 12:00PM","Donald P Corbett Business 105","Harold Z Daniel","5/9/2011 - 5/27/2011"
"BUA",396,"Field Experience/Internship",1,"FEX",1161,"TBA","TBA","Stephanie Welcomer","5/9/2011 - 8/19/2011"
"BUA",400,"Introduction to Accounting",990,"LEC",1116,"TBA","TBA","David J Barrett","6/13/2011 - 8/5/2011"
"BUA",596,"International Field Study",1,"FEX",3220,"TBA","TBA","Jason Harkins","5/9/2011 - 8/19/2011"
"BUA",596,"International Field Study",2,"FEX",3221,"TBA","TBA","John F Mahon","5/9/2011 - 8/19/2011"
"BUA",609,"Financial Statement Analysis",1,"LEC",3219,"TuTh 6:00PM - 9:15PM","Donald P Corbett Business 218","Ferdinand T Siagian","7/5/2011 - 8/4/2011"
"BUA",645,"Selected Advanced Topics in Business Administration",3,"LEC",1737,"MoTuWeThFr 1:15PM - 4:00PM","Donald P Corbett Business 113","Omar J Khan","5/9/2011 - 5/27/2011"
"BUA",652,"Management of Financial Institutions",1,"LEC",3217,"MoWe 6:00PM - 9:15PM","Barrows Hall 126","Richard H Borgman","6/1/2011 - 6/29/2011"
"BUA",668,"Electronic Commerce",984,"LEC",3213,"TuTh 1:00PM - 3:45PM","Barrows Hall 126","Nory B Jones","5/31/2011 - 7/7/2011"
"BUA",668,"Electronic Commerce",994,"LEC",5642,"TuTh 1:00PM - 3:45PM","On-line Course","Nory B Jones","7/5/2011 - 8/5/2011"
"BUA",695,"MBA Internship",1,"RSG",1178,"TBA","TBA","Nory B Jones","5/9/2011 - 8/19/2011"
"BUA",697,"Field Experience in Accounting",1,"FEX",1179,"TBA","TBA","Nory B Jones","5/9/2011 - 8/19/2011"
"BUA",698,"Independent Study",1,"IND",1180,"TBA","TBA","Nory B Jones","5/9/2011 - 8/19/2011"
"CEC",523,"The Use of Standardized Tests and Inventories",990,"LEC",1071,"TBA","On-line Course","Annette F Nelligan","5/9/2011 - 6/17/2011"
"CEC",525,"DSM Diagnosis and Treatment Plan",1,"LEC",1499,"MoWeFr 1:00PM - 5:00PM","Shibles Hall 320","John Yasenchak","6/20/2011 - 7/8/2011"
"CEC",552,"Effective Group Work in the Helping Professions",1,"LEC",1563,"MoTh 4:00PM - 8:30PM","Shibles Hall 320","Annette F Nelligan","5/9/2011 - 6/2/2011"
"CEC",553,"The Profession of Counseling",1,"LEC",2932,"We 4:00PM - 8:00PM","Shibles Hall 313","Toni C Moleon","6/1/2011 - 8/3/2011"
"CEC",557,"Play Therapy",1,"LEC",1255,"MoTuWeThFr 9:00AM - 4:00PM","Shibles Hall 202","Dorothy T Breen","6/20/2011 - 6/24/2011"
"CEC",560,"Counselor Education Prepracticum",1,"IND",1498,"We 4:00PM - 8:00PM","Shibles Hall 159","Melissa A Rosenberg","5/11/2011 - 7/6/2011"
"CEC",580,"Counselor Education Institute",1,"LEC",1566,"MoTuWeThFr 9:00AM - 4:00PM","Shibles Hall 320","Donald Frederick Lynch","8/8/2011 - 8/12/2011"
"CEC",580,"Counselor Education Institute",2,"LEC",2933,"MoTuWeThFr 9:00AM - 4:00PM","Shibles Hall 217","John Yasenchak","7/18/2011 - 7/22/2011"
"CEC",580,"Counselor Education Institute",3,"LEC",2934,"MoTuWeThFr 9:00AM - 4:00PM","Arranged","Staff","8/1/2011 - 8/5/2011"
"CEC",585,"Substance Abuse: Contemporary Approaches to Counseling",1,"LEC",1568,"MoTuWeThFr 9:00AM - 4:00PM","Shibles Hall 320","Robert Q Dana","7/25/2011 - 7/29/2011"
"CEC",655,"Individual Counseling Practicum",1,"IND",5061,"Tu 4:00PM - 8:00PM","Shibles Hall 320","Tamara J Hunt","5/10/2011 - 7/5/2011"
"CEC",661,"Research Seminar in Counselor Education",990,"SEM",2931,"TBA","TBA","Annette F Nelligan","5/9/2011 - 6/17/2011"
"CEC",690,"Counselor Education Internship",1,"FEX",3081,"TBA","TBA","Dorothy T Breen","5/9/2011 - 8/19/2011"
"CEC",694,"Advanced Counselor Education Internship",1,"FEX",3082,"TBA","TBA","Dorothy T Breen","5/9/2011 - 8/19/2011"
"CET",394,"Construction Management Technology Practice",1,"RSG",1241,"TBA","TBA","Howard M Gray","5/9/2011 - 8/19/2011"
"CHE",352,"Process Control",1,"LEC",1227,"MoTuWeTh 9:00AM - 12:00PM","Jenness Hall 102","John J Hwalek","5/9/2011 - 5/27/2011"
"CHE",360,"Elements of Chemical Engineering I",1,"LEC",1264,"MoTuWeTh 1:10PM - 4:00PM","Jenness Hall 104","Albert Co","5/31/2011 - 7/1/2011"
"CHE",361,"Chemical Engineering Laboratory I",1,"LAB",1269,"WeTh 1:10PM - 5:00PM","Jenness Hall 102",,"7/5/2011 - 8/5/2011"
"CHE",362,"Elements of Chemical Engineering II",1,"LEC",1272,"MoTuWeTh 1:10PM - 4:00PM","Jenness Hall 102","John J Hwalek","5/31/2011 - 7/1/2011"
"CHE",368,"Kinetics and Reactor Design",1,"LEC",1278,"MoTuWeTh 9:00AM - 11:00AM","Jenness Hall 102","Hemant P Pendse","7/5/2011 - 8/5/2011"
"CHE",386,"Chemical Engineering Thermodynamics II",1,"LEC",1279,"MoTuWeTh 1:10PM - 4:00PM","Jenness Hall 104","Douglas M Ruthven","7/5/2011 - 8/5/2011"
"CHE",494,"Chemical Engineering Practice",1,"FEX",1289,"TBA","TBA","Hemant P Pendse","5/9/2011 - 8/19/2011"
"CHE",498,"Special Topics in Chemical Engineering",1,"LEC",1280,"MoTuWeTh 9:00AM - 11:00AM","Jenness Hall 102","Michael D Mason","5/31/2011 - 7/1/2011"
"CHE",699,"Graduate Thesis / Research",1,"THS",1290,"TBA","TBA","Douglas W Bousfield","5/9/2011 - 8/19/2011"
"CHE",699,"Graduate Thesis / Research",2,"THS",5095,"TBA","TBA","Albert Co","5/9/2011 - 8/19/2011"
"CHE",699,"Graduate Thesis / Research",3,"THS",5096,"TBA","TBA","William Desisto","5/9/2011 - 8/19/2011"
"CHE",699,"Graduate Thesis / Research",4,"THS",5097,"TBA","TBA","Darrell W Donahue","5/9/2011 - 8/19/2011"
"CHE",699,"Graduate Thesis / Research",5,"THS",5098,"TBA","TBA","Joseph M Genco","5/9/2011 - 8/19/2011"
"CHE",699,"Graduate Thesis / Research",6,"THS",5099,"TBA","TBA","John J Hwalek","5/9/2011 - 8/19/2011"
"CHF",201,"Introduction to Child Development",990,"LEC",1067,"TBA","TBA","Barbara D Howard","5/9/2011 - 5/27/2011"
"CHF",201,"Introduction to Child Development",991,"LEC",1068,"TBA","TBA","Barbara D Howard","8/1/2011 - 8/19/2011"
"CHF",311,"Creativity and the Young Child",1,"LEC",2942,"MoTuWeThFr 9:00AM - 11:30AM","Merrill Hall 114","Margo Jill Brown","5/9/2011 - 5/27/2011"
"CHF",321,"Curriculum and Methods for Teaching Young Children Science",990,"LEC",1069,"TBA","TBA","Mary Ellin Logue","5/9/2011 - 6/17/2011"
"CHF",351,"Human Sexuality",990,"LEC",3835,"TBA","TBA","Sandra L Caron","5/9/2011 - 5/27/2011"
"CHF",351,"Human Sexuality",991,"LEC",1070,"TBA","TBA","Sandra L Caron","7/11/2011 - 7/29/2011"
"CHF",409,"Special Problems in Child Development and Family Life",1,"IND",1359,"TBA","TBA","Sandra L Caron","5/9/2011 - 8/19/2011"
"CHF",409,"Special Problems in Child Development and Family Life",2,"IND",1360,"TBA","TBA","Margo Jill Brown","5/9/2011 - 8/19/2011"
"CHF",409,"Special Problems in Child Development and Family Life",3,"IND",1361,"TBA","TBA","Julie M Dellamattera","5/9/2011 - 8/19/2011"
"CHF",409,"Special Problems in Child Development and Family Life",4,"IND",1362,"TBA","TBA","Barbara D Howard","5/9/2011 - 8/19/2011"
"CHF",409,"Special Problems in Child Development and Family Life",5,"IND",1363,"TBA","TBA","Renate Klein","5/9/2011 - 8/19/2011"
"CHF",409,"Special Problems in Child Development and Family Life",6,"IND",1367,"TBA","TBA","Mary Ellin Logue","5/9/2011 - 8/19/2011"
"CHF",432,"Socialization of the Child",990,"LEC",2944,"TBA","TBA","Barbara D Howard","6/6/2011 - 7/1/2011"
"CHF",450,"Early Childhood Special Education",1,"LEC",2941,"MoTuWeThFr 1:00PM - 3:30PM","Merrill Hall 114","Margo Jill Brown","5/9/2011 - 5/27/2011"
"CHF",496,"Field Experience in Human Development and Family Studies",1,"FEX",1646,"TBA","TBA","Sandra L Caron","5/9/2011 - 8/19/2011"
"CHF",496,"Field Experience in Human Development and Family Studies",2,"FEX",1376,"TBA","TBA","Margo Jill Brown","5/9/2011 - 8/19/2011"
"CHF",496,"Field Experience in Human Development and Family Studies",3,"FEX",1377,"TBA","TBA","Julie M Dellamattera","5/9/2011 - 8/19/2011"
"CHF",496,"Field Experience in Human Development and Family Studies",4,"FEX",1379,"TBA","TBA","Barbara D Howard","5/9/2011 - 8/19/2011"
"CHF",496,"Field Experience in Human Development and Family Studies",5,"FEX",1381,"TBA","TBA","Renate Klein","5/9/2011 - 8/19/2011"
"CHF",496,"Field Experience in Human Development and Family Studies",6,"FEX",1382,"TBA","TBA","Mary Ellin Logue","5/9/2011 - 8/19/2011"
"CHY",121,"Introduction to Chemistry",1,"LEC",1508,"MoTuWeThFr 9:30AM - 11:00AM","Aubert Hall 316","Rebecca J Rowe","5/31/2011 - 7/1/2011"
"CHY",122,"The Molecular Basis of Chemical Change",1,"LEC",1516,"MoTuWeThFr 9:30AM - 11:00AM","Aubert Hall 316","Howard H Patterson","7/5/2011 - 8/5/2011"
"CHY",123,"Introduction to Chemistry Laboratory",1,"LAB",1509,"MoWeTh 12:10PM - 3:00PM","Aubert Hall 227","Mitchell R M Bruce","5/31/2011 - 7/1/2011"
"CHY",123,"Introduction to Chemistry Laboratory",2,"LAB",1511,"MoWeTh 12:10PM - 3:00PM","Aubert Hall 228","Mitchell R M Bruce","5/31/2011 - 7/1/2011"
"CHY",124,"The Molecular Basis of Chemical Change Laboratory",1,"LAB",1517,"MoWeTh 12:10PM - 3:00PM","Aubert Hall 227","Mitchell R M Bruce","7/5/2011 - 8/5/2011"
"CHY",124,"The Molecular Basis of Chemical Change Laboratory",2,"LAB",1518,"MoWeTh 12:10PM - 3:00PM","Aubert Hall 228","Mitchell R M Bruce","7/5/2011 - 8/5/2011"
"CHY",251,"Organic Chemistry I",1,"LEC",1512,"MoTuWeThFr 9:30AM - 11:00AM","Aubert Hall 428","Bruce L Jensen","5/31/2011 - 7/1/2011"
"CHY",252,"Organic Chemistry II",1,"LEC",1524,"MoTuWeThFr 9:30AM - 11:00AM","Aubert Hall 428","Rebecca J Rowe","7/5/2011 - 8/5/2011"
"CHY",253,"Organic Chemistry Laboratory I",1,"LAB",5825,"MoWeTh 1:10PM - 5:00PM","Aubert Hall 462","Bruce L Jensen","5/31/2011 - 7/1/2011"
"CHY",253,"Organic Chemistry Laboratory I",2,"LAB",5824,"MoWeTh 1:10PM - 5:00PM","Aubert Hall 428","Bruce L Jensen","5/31/2011 - 7/1/2011"
"CHY",254,"Organic Chemistry Laboratory II",1,"LAB",5860,"MoWeTh 1:10PM - 5:00PM","Aubert Hall 428","Rebecca J Rowe","7/6/2011 - 8/4/2011"
"CHY",254,"Organic Chemistry Laboratory II",2,"LAB",1526,"MoWeTh 1:10PM - 5:00PM","Aubert Hall 462","Rebecca J Rowe","7/6/2011 - 8/4/2011"
"CHY",394,"Field Experience/Cooperative Education",1,"FEX",1535,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",398,"Undergraduate Research",1,"IND",1537,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",399,"Undergraduate Thesis",1,"THS",1538,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",490,"Topics in Chemistry",1,"LEC",1515,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",490,"Topics in Chemistry",2,"LEC",1528,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",698,"Graduate Research",1,"IND",1540,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",699,"Graduate Thesis / Research",1,"THS",1541,"TBA","TBA","Francois G Amar","5/9/2011 - 8/19/2011"
"CHY",699,"Graduate Thesis / Research",2,"THS",1542,"TBA","TBA","Alice E Bruce","5/9/2011 - 8/19/2011"
"CHY",699,"Graduate Thesis / Research",3,"THS",1544,"TBA","TBA","Mitchell R M Bruce","5/9/2011 - 8/19/2011"
"CHY",699,"Graduate Thesis / Research",4,"THS",1545,"TBA","TBA","Barbara J W Cole","5/9/2011 - 8/19/2011"
"CHY",699,"Graduate Thesis / Research",5,"THS",1547,"TBA","TBA","Scott Collins","5/9/2011 - 8/19/2011"
"CHY",699,"Graduate Thesis / Research",6,"THS",1548,"TBA","TBA","Raymond C Fort","5/9/2011 - 8/19/2011"
"CIE",394,"Civil Engineering Practice",1,"RSG",1462,"TBA","TBA","Thomas C Sandford","5/9/2011 - 8/19/2011"
"CIE",699,"Graduate Thesis / Research",1,"THS",1463,"TBA","TBA","Aria Amirbahman","5/9/2011 - 8/19/2011"
"CIE",699,"Graduate Thesis / Research",3,"THS",1465,"TBA","TBA","Habib-J Dagher","5/9/2011 - 8/19/2011"
"CIE",699,"Graduate Thesis / Research",4,"THS",1466,"TBA","TBA","William Glenn Davids","5/9/2011 - 8/19/2011"
"CIE",699,"Graduate Thesis / Research",5,"THS",1467,"TBA","TBA","Per Erik Garder","5/9/2011 - 8/19/2011"
"CIE",699,"Graduate Thesis / Research",6,"THS",1468,"TBA","TBA","Dana N Humphrey","5/9/2011 - 8/19/2011"
"CIE",699,"Graduate Thesis / Research",7,"THS",1469,"TBA","TBA","Shaleen Jain","5/9/2011 - 8/19/2011"
"CMJ",100,"Introduction to Mass Communication",990,"LEC",3188,"TBA","TBA","Jessica E Brophy","5/31/2011 - 7/22/2011"
"CMJ",103,"Fundamentals of Public Communication",1,"LEC",1148,"MoTuWeThFr 9:15AM - 12:00PM","Dunn Hall 44","Staff","5/9/2011 - 5/27/2011"
"CMJ",103,"Fundamentals of Public Communication",2,"LEC",1149,"MoTuWeThFr 1:15PM - 4:00PM","Dunn Hall 417","Staff","5/9/2011 - 5/27/2011"
"CMJ",103,"Fundamentals of Public Communication",3,"LEC",1150,"MoTuWeThFr 1:15PM - 4:00PM","Dunn Hall 401","Staff","5/9/2011 - 5/27/2011"
"CMJ",103,"Fundamentals of Public Communication",4,"LEC",3182,"MoTuWeThFr 9:15AM - 12:00PM","Dunn Hall 401","Staff","6/6/2011 - 6/24/2011"
"CMJ",103,"Fundamentals of Public Communication",5,"LEC",3183,"MoTuWeThFr 9:15AM - 12:00PM","Dunn Hall 401","Staff","7/5/2011 - 7/22/2011"
"CMJ",225,"Sex",1,"LEC",3184,"MoTuWeThFr 9:15AM - 12:00PM","Dunn Hall 401","Claire F Sullivan","5/9/2011 - 5/27/2011"
"CMJ",236,"Journalism Writing and Editing",1,"LEC",3185,"MoTuWeThFr 9:15AM - 12:00PM","Dunn Hall 4","Staff","5/9/2011 - 5/27/2011"
"CMJ",237,"Journalism Across Platforms",1,"LEC",3186,"MoTuWeThFr 1:15PM - 4:00PM","Dunn Hall 4","Douglas Alan Kelly","5/9/2011 - 5/27/2011"
"CMJ",257,"Business and Professional Communication",1,"LEC",3187,"MoTuWeThFr 9:15AM - 12:00PM","Dunn Hall 417","Jeremiah Ray Miner","5/9/2011 - 5/27/2011"
"CMJ",495,"Internship",1,"RSG",1617,"TBA","TBA","Claire F Sullivan","5/9/2011 - 8/19/2011"
