department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
EDU;387;"Teaching Students with Special Needs in Inclusive Classrooms";0003;LEC;13319;MoWe 12:30PM - 1:45PM;Pullen Hall 215;William A Breton;09/04/2012 - 12/20/2012
EDU;393;"Writing Theory and Practice";0001;LEC;14539;TuTh 9:30AM - 10:45AM;Pullen Hall 214;Deborah L Hodgkins;09/04/2012 - 12/20/2012
EDU;395;"Internship in Teacher Educatio";0001;LEC;13320;TBA;ONLINE;Wendy L Ross;09/04/2012 - 12/20/2012
EDU;395;"Internship in Teacher Educatio";0002;LEC;13992;TBA;UMPI Arranged Space;Barbara Smith Chalou;09/04/2012 - 12/20/2012
EDU;495;"Student Teaching";0001;FEX;13321;TBA;UMPI Arranged Space;V John Stewart;09/04/2012 - 12/20/2012
ENG;100;"Introduction to College Reading and Writing";0001;LEC;8816;MoWeFr 11:00AM - 11:50AM;Pullen Hall 214;Staff;09/04/2012 - 12/20/2012;Mo 10:00AM - 10:50AM;Pullen Hall 214;Staff;09/04/2012 - 12/20/2012
ENG;100;"Introduction to College Reading and Writing";0002;LEC;8818;TuTh 2:00PM - 3:45PM;Houlton Center;Ronald Henry Murray;09/04/2012 - 12/20/2012
ENG;100;"Introduction to College Reading and Writing";0003;LEC;8819;MoWeFr 9:00AM - 9:50AM;Normal 106;Staff;09/04/2012 - 12/20/2012;We 8:00AM - 8:50AM;Normal 106;Staff;09/04/2012 - 12/20/2012
ENG;101;"College Composition";0001;LEC;8820;TBA;ONLINE;Melissa M Crowe;09/04/2012 - 12/20/2012
ENG;101;"College Composition";0002;LEC;8821;TBA;ONLINE;Jeffrey A Lovejoy;09/04/2012 - 12/20/2012
ENG;101;"College Composition";0003;LEC;8824;TuTh 4:00PM - 5:15PM;Houlton Center;Ronald Henry Murray;09/04/2012 - 12/20/2012
ENG;101;"College Composition";0004;LEC;8825;TuTh 11:00AM - 12:15PM;Normal 104A;Barbara Ladner;09/04/2012 - 12/20/2012
ENG;101;"College Composition";0005;LEC;8826;TuTh 9:30AM - 10:45AM;Folsom Hall 205;Barbara Ladner;09/04/2012 - 12/20/2012
ENG;101;"College Composition";0006;LEC;8827;MoWeFr 11:00AM - 11:50AM;Pullen Hall 111;John R Haley;09/04/2012 - 12/20/2012
ENG;116;"Introduction to Film";0001;LEC;8829;TBA;ONLINE;E Clifton Boudman;09/04/2012 - 12/20/2012
ENG;121;"College Composition II";0001;LEC;8910;TuTh 2:00PM - 3:15PM;Pullen Hall 212;Staff;09/04/2012 - 12/20/2012
ENG;121;"College Composition II";0002;LEC;8911;MoWe 2:00PM - 3:15PM;Pullen Hall 212;Anthony D Scott;09/04/2012 - 12/20/2012
ENG;121;"College Composition II";0003;LEC;8912;MoWe 11:00AM - 12:15PM;Folsom Hall 205;Anthony D Scott;09/04/2012 - 12/20/2012
ENG;121;"College Composition II";0004;LEC;8913;TBA;ONLINE;Jeffrey A Lovejoy;09/04/2012 - 12/20/2012
ENG;121;"College Composition II";0005;LEC;8914;TBA;ONLINE;Jeffrey A Lovejoy;09/04/2012 - 12/20/2012
ENG;121;"College Composition II";0006;LEC;8915;TuTh 9:30AM - 10:45AM;Pullen Hall 111;Anthony D Scott;09/04/2012 - 12/20/2012
ENG;151;"Introduction to Literature";0001;LEC;8669;We 4:00PM - 6:45PM;Houlton Center;Jeffrey A Lovejoy;09/04/2012 - 12/20/2012
ENG;151;"Introduction to Literature";0002;LEC;8671;TBA;ONLINE;Kasey Melissa Grieco McNeally;09/04/2012 - 12/20/2012
ENG;151;"Introduction to Literature";0003;LEC;8672;Mo 6:00PM - 8:45PM;Pullen Hall 214;Raymond J Rice;09/04/2012 - 12/20/2012
ENG;151;"Introduction to Literature";0005;LEC;14738;TBA;ONLINE;Raymond J Rice;10/15/2012 - 11/30/2012
ENG;211;"Introduction to Creative Writing";0001;LEC;8678;MoWe 2:00PM - 3:15PM;Pullen Hall 216;Karen M McCosker;09/04/2012 - 12/20/2012
ENG;211;"Introduction to Creative Writing";0002;LEC;8679;TBA;ONLINE;Melissa M Crowe;09/04/2012 - 12/20/2012
ENG;211;"Introduction to Creative Writing";0003;LEC;8680;Tu 10:00AM - 12:45PM;Houlton Center;Jeffrey A Lovejoy;09/04/2012 - 12/20/2012
ENG;211;"Introduction to Creative Writing";0004;LEC;14740;TBA;ONLINE;Melissa M Crowe;10/15/2012 - 11/30/2012
ENG;242;"Modern &amp; Contemporary Anglo";0001;LEC;8681;MoWe 11:00AM - 12:15PM;Pullen Hall 215;Deborah L Hodgkins;09/04/2012 - 12/20/2012
ENG;300;"Major Authors";0001;LEC;8683;TBA;ONLINE;Kasey Melissa Grieco McNeally;09/04/2012 - 12/20/2012
ENG;309;"Studies in the Novel";0001;LEC;13995;Tu 6:30PM - 9:15PM;Pullen Hall 216;Raymond J Rice;09/04/2012 - 12/20/2012
ENG;309;"Studies in the Novel";0002;LEC;13996;TBA;ONLINE;Raymond J Rice;09/04/2012 - 12/20/2012
ENG;311;"Poetry Workshop";0001;LEC;14267;TBA;ONLINE;Melissa M Crowe;09/04/2012 - 12/20/2012
ENG;361;"Crime and Punishment";0001;LEC;14741;TBA;ONLINE;Michael D Amey;10/15/2012 - 11/30/2012
ENG;367;"Studies in Shakespeare";0001;LEC;8685;TBA;ONLINE;Lea Knudsen Allen;09/04/2012 - 12/20/2012
ENG;370;"Maine Writers";0001;LEC;8687;TBA;ONLINE;Deborah L Hodgkins;09/04/2012 - 12/20/2012
ENG;393;"Writing Theory and Practice";0001;LEC;8689;TuTh 9:30AM - 10:45AM;Pullen Hall 214;Deborah L Hodgkins;09/04/2012 - 12/20/2012
ENV;110;"Intro to Environmental Science";0001;LEC;8690;MoWeFr 11:00AM - 11:50AM;Folsom Hall 105;David E Putnam;09/04/2012 - 12/20/2012
ENV;120;"Meteorology";0001;FEX;8693;TuTh 2:00PM - 3:15PM;Folsom Hall 205;Ted Shapiro;09/04/2012 - 12/20/2012
ENV;130;"Renewable Energy Resources";0001;LEC;8697;TBA;ONLINE;Chunzeng Wang;09/04/2012 - 12/20/2012
ENV;301;"Climate Change";0001;LEC;8698;TuTh 11:00AM - 12:15PM;Folsom Hall 302;David E Putnam;09/04/2012 - 12/20/2012
ENV;301;"Climate Change";0002;LEC;8830;TBA;ONLINE;David E Putnam;09/04/2012 - 12/20/2012
ENV;408;"GIS II";0001;LEC;8699;MoWe 3:30PM - 5:45PM;Folsom Hall 201;Chunzeng Wang;09/04/2012 - 12/20/2012
FRE;101;"Elementary French I";0001;LEC;8700;TBA;ONLINE;Claire Davidshofer;09/04/2012 - 12/20/2012
FRE;101;"Elementary French I";0002;LEC;8702;TuTh 9:30AM - 10:45AM;Pullen Hall 212;Jean-Paul Laforge;09/04/2012 - 12/20/2012
FRE;101;"Elementary French I";0003;LEC;8703;TuTh 11:00AM - 12:15PM;Pullen Hall 212;Jean-Paul Laforge;09/04/2012 - 12/20/2012
FRE;101;"Elementary French I";0004;LEC;8705;MoWe 11:00AM - 12:15PM;Pullen Hall 212;Guy R Gallagher;09/04/2012 - 12/20/2012
FRE;301;"Idiomatic French";0001;LEC;13773;TBA;ONLINE;Claire Davidshofer;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0001;SEM;8708;Tu 5:30PM - 6:20PM;Houlton Center;Jean A Henderson;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0002;SEM;8713;We 9:00AM - 9:50AM;Library Seminar Room;Staff;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0003;SEM;8714;Mo 8:00AM - 8:50AM;Pullen Hall 216;Anthony D Scott;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0004;SEM;8715;We 8:00AM - 8:50AM;Pullen Hall 216;Anthony D Scott;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0005;SEM;8718;Th 9:30AM - 10:20AM;Library Seminar Room;Kim-Anne Perkins;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0006;SEM;8719;Tu 9:30AM - 10:20AM;Library Seminar Room;Kim-Anne Perkins;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0007;SEM;8720;We 11:00AM - 11:50AM;Library Seminar Room;Barbara J Blackstone;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0008;SEM;8721;Tu 3:30PM - 4:20PM;Library Seminar Room;Staff;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0009;SEM;8722;Th 2:00PM - 2:50PM;Library Seminar Room;Staff;09/04/2012 - 12/20/2012
FYS;100;"First Year Seminar";0010;SEM;8723;TBA;ONLINE;Jacquelyn Lowman;09/04/2012 - 12/20/2012
GEO;100;"World Geography";0001;LEC;8724;TBA;ONLINE;Kimberly R Sebold;09/04/2012 - 12/20/2012
GEO;101;"Human Geography";0001;LEC;8726;Tu 6:00PM - 8:45PM;Houlton Center;J Donald Cyr;09/04/2012 - 12/20/2012
GEO;101;"Human Geography";0002;LEC;8727;Tu 6:00PM - 8:45PM;Pullen Hall 215;J Donald Cyr;09/04/2012 - 12/20/2012
GEO;101;"Human Geography";0003;LEC;14917;TBA;ONLINE;Kimberly R Sebold;10/15/2012 - 11/30/2012
GEY;112;"Fundamentals of Geology";0001;LEC;14018;TuTh 9:30AM - 10:45AM;Folsom Hall 302;Chunzeng Wang;09/04/2012 - 12/20/2012
GEY;112;"Fundamentals of Geology";0002;LAB;14019;We 12:30PM - 2:15PM;Folsom Hall 302;Chunzeng Wang;09/04/2012 - 12/20/2012
GEY;213;"Environmental Geology";0001;LEC;8731;MoWeFr 9:00AM - 9:50AM;Folsom Hall 302;Chunzeng Wang;09/04/2012 - 12/20/2012
HPR;101;"Lifelong Wellness";0001;LEC;12583;TuTh 9:30AM - 10:45AM;Folsom Hall 105;Alan D Gordon;09/04/2012 - 12/20/2012
HPR;101;"Lifelong Wellness";0002;LEC;12692;TBA;ONLINE;Leo L Saucier;09/04/2012 - 12/20/2012
HPR;101;"Lifelong Wellness";0003;LEC;12699;MoWeFr 9:00AM - 9:50AM;Pullen Hall 111;Christine L Standefer;09/04/2012 - 12/20/2012
HPR;101;"Lifelong Wellness";0004;LEC;12751;Mo 4:30PM - 7:15PM;Folsom Hall 303;Leo L Saucier;09/04/2012 - 12/20/2012
HTY;115;"World Civilization I";0002;LEC;8733;MoWeFr 11:00AM - 11:50AM;Folsom Hall 204;John Defelice;09/04/2012 - 12/20/2012
HTY;115;"World Civilization I";0003;LEC;8734;Mo 6:00PM - 8:45PM;Houlton Center;J Donald Cyr;09/04/2012 - 12/20/2012
HTY;115;"World Civilization I";0004;LEC;8735;TBA;ONLINE;John Defelice;09/04/2012 - 12/20/2012
HTY;115;"World Civilization I";0005;LEC;14742;TBA;ONLINE;John Defelice;10/15/2012 - 11/30/2012
HTY;116;"World Civilization II";0001;LEC;14743;TBA;ONLINE;John Defelice;10/15/2012 - 11/30/2012
HTY;161;"United States History I";0001;LEC;8736;TBA;ONLINE;J Donald Cyr;09/04/2012 - 12/20/2012
HTY;161;"United States History I";0002;LEC;8737;MoWeFr 10:00AM - 10:50AM;Folsom Hall 206;John J Zaborney;09/04/2012 - 12/20/2012
HTY;161;"United States History I";0003;LEC;8738;MoWeFr 9:00AM - 9:50AM;Folsom Hall 206;John J Zaborney;09/04/2012 - 12/20/2012
HTY;161;"United States History I";0004;LEC;8739;We 6:00PM - 8:45PM;Pullen Hall 113;John J Zaborney;09/04/2012 - 12/20/2012
HTY;161;"United States History I";0005;LEC;8740;TBA;ONLINE;Kimberly R Sebold;09/04/2012 - 12/20/2012
HTY;162;"United States History II";0001;LEC;8741;TBA;ONLINE;Kimberly R Sebold;09/04/2012 - 12/20/2012
HTY;162;"United States History II";0002;LEC;14744;TBA;ONLINE;John J Zaborney;10/15/2012 - 11/30/2012
HTY;301;"Medieval Europe";0001;LEC;8742;TBA;ONLINE;Kimberly R Sebold;09/04/2012 - 12/20/2012
HTY;347;"Russia:Kiev to Peter the Great";0001;LEC;9071;TuTh 2:00PM - 3:15PM;Pullen Hall 215;John Defelice;09/04/2012 - 12/20/2012
HTY;347;"Russia:Kiev to Peter the Great";0002;LEC;9072;TuTh 2:00PM - 3:15PM;Houlton Center;John Defelice;09/04/2012 - 12/20/2012
HTY;368;"Acadian and French Canadian Folklore";0001;LEC;8743;TBA;ONLINE;J Donald Cyr;09/04/2012 - 12/20/2012
HTY;373;"United States Social History";0001;LEC;8744;MoWe 4:30PM - 5:45PM;Pullen Hall 215;John J Zaborney;09/04/2012 - 12/20/2012
HTY;373;"United States Social History";0002;LEC;8745;MoWe 4:30PM - 5:45PM;Houlton Center;John J Zaborney;09/04/2012 - 12/20/2012
HTY;375;"History of Maine";0001;LEC;8746;TBA;ONLINE;Kimberly R Sebold;09/04/2012 - 12/20/2012
HTY;439;"The Vietnam Wars";0001;LEC;8747;TBA;ONLINE;John J Zaborney;09/04/2012 - 12/20/2012
HTY;491;"Special Topic in Ancient History";0001;LEC;8748;TuTh 9:30AM - 10:45AM;Folsom Hall 204;John Defelice;09/04/2012 - 12/20/2012
MAT;;"17";0001;LEC;8749;TuTh 2:00PM - 3:15PM;Houlton Center;Gloria Powers;09/04/2012 - 12/20/2012
MAT;;"17";0002;LEC;8751;MoWeFr 9:00AM - 9:50AM;Normal 104A;Malcolm A Coulter;09/04/2012 - 12/20/2012
MAT;;"17";0003;LEC;8752;MoWeFr 10:00AM - 10:50AM;Normal 104A;Terry J Chalou;09/04/2012 - 12/20/2012
MAT;;"17";0004;LEC;8754;TBA;ONLINE;Natalija Alexandria Brewer;09/04/2012 - 12/20/2012
