department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ART;112A;"Digital Imaging";0002;STU;7784;TuTh 8:30AM - 11:30AM;Merrill Hall 222;Jason Irla;09/05/2012 - 12/14/2012
ART;115A;"Drawing I";0001;STU;7787;TuTh 8:30AM - 11:30AM;Merrill Hall&nbsp; 221;Barbara Sullivan;09/05/2012 - 12/14/2012
ART;115A;"Drawing I";0002;STU;8061;MoWe 1:15PM - 4:15PM;Merrill Hall&nbsp; 221;Elizabeth Olbert;09/05/2012 - 12/14/2012
ART;115A;"Drawing I";0003;STU;9289;TuTh 12:00PM - 3:00PM;Merrill Hall&nbsp; 221;Barbara Sullivan;09/05/2012 - 12/14/2012
ART;119A;"Sculpture I";0001;STU;8038;MoWe 1:15PM - 4:15PM;Merrill Hall 001 - Wood Shop;Robin Mandel;09/05/2012 - 12/14/2012
ART;120A;"Art on the Edge";0001;LEC;8042;TuTh 3:30PM - 6:30PM;Merrill Hall 001 - Wood Shop;Katrazyna A Randall;09/05/2012 - 12/14/2012
ART;120A;"Art on the Edge";0002;LEC;14845;TuTh 12:00PM - 3:00PM;Merrill Hall 001 - Wood Shop;Robin Mandel;09/05/2012 - 12/14/2012
ART;221A;"Painting I";0001;STU;7792;MoWe 8:30AM - 11:30AM;Merrill Hall 005;Jason Irla;09/05/2012 - 12/14/2012
ART;221A;"Painting I";0002;STU;7791;MoWe 1:15PM - 4:15PM;Merrill Hall 005;Chloe Watson;09/05/2012 - 12/14/2012
ART;223A;"Stuff and Things: Physical Computing";0001;LEC;9475;MoWe 8:30AM - 11:30AM;Merrill Hall 001 - Wood Shop;Robin Mandel;09/05/2012 - 12/14/2012
ART;234A;"Interactive Web Media";0001;LEC;8102;MoWe 1:15PM - 4:15PM;Merrill Hall 222;Dawn M Nye;09/05/2012 - 12/14/2012
ART;241A;"Video I";0001;STU;7785;TuTh 12:00PM - 3:00PM;Merrill Hall 222;Dawn M Nye;09/05/2012 - 12/14/2012
ART;277A;"Topics in Art";0001;LEC;7790;TuTh 12:00PM - 3:00PM;Merrill Hall 005;Katrazyna A Randall;09/05/2012 - 12/14/2012
ART;377A;"Topics in Art";0001;STU;8046;TuTh 12:00PM - 3:00PM;Merrill Hall 005;Katrazyna A Randall;09/05/2012 - 12/14/2012
ART;420;"Senior Seminar and Studio Practice";0001;SEM;7793;Fr 1:15PM - 6:15PM;144 Quebec Street;Katrazyna A Randall;09/05/2012 - 12/14/2012
BIO;110N;"Introductory Biology";0001;LEC;7814;MoWeFr 1:10PM - 2:15PM;Ricker Addition 217;Jean A Doty;09/05/2012 - 12/14/2012
BIO;110N;"Introductory Biology";0002;LEC;7817;TuTh 9:50AM - 11:40AM;Roberts 131 - Lincoln Auditori;Nancy Kotchian Prentiss;09/05/2012 - 12/14/2012
BIO;110N;"Introductory Biology";0003;LEC;7833;TuTh 12:00PM - 1:40PM;Roberts 131 - Lincoln Auditori;Nancy Kotchian Prentiss;09/05/2012 - 12/14/2012
BIO;110N;"Introductory Biology";0004;LEC;8053;TuTh 9:50AM - 11:30AM;Preble Hall 117 - Thomas Audit;Anthony C Brinegar;09/05/2012 - 12/14/2012
BIO;110N;"Introductory Biology";0011;LAB;7815;Tu 9:50AM - 11:40AM;Ricker Hall 220 - Genetics Lab;Jean A Doty;09/05/2012 - 12/14/2012
BIO;110N;"Introductory Biology";0012;LAB;7816;Tu 11:50AM - 1:40PM;Ricker Hall 220 - Genetics Lab;Jean A Doty;09/05/2012 - 12/14/2012
BIO;150N;"Human Anatomy and Physiology";0001;LEC;7822;MoWeFr 1:10PM - 2:15PM;Preble Hall 117 - Thomas Audit;Richard W Robinson;09/05/2012 - 12/14/2012
BIO;150N;"Human Anatomy and Physiology";0011;LAB;7823;Tu 9:50AM - 11:40AM;Preble Hall 113 - A &amp; P Lab;Richard W Robinson;09/05/2012 - 12/14/2012
BIO;150N;"Human Anatomy and Physiology";0012;LAB;7824;Tu 1:30PM - 3:20PM;Preble Hall 113 - A &amp; P Lab;Richard W Robinson;09/05/2012 - 12/14/2012
BIO;150N;"Human Anatomy and Physiology";0013;LAB;7825;Th 9:50AM - 11:40AM;Preble Hall 113 - A &amp; P Lab;Richard W Robinson;09/05/2012 - 12/14/2012
BIO;150N;"Human Anatomy and Physiology";0014;LAB;7826;Th 1:30PM - 3:20PM;Preble Hall 113 - A &amp; P Lab;Richard W Robinson;09/05/2012 - 12/14/2012
BIO;160;"Plant Biology: Organisms to Ecosystems";0001;LEC;7829;MoWeFr 9:15AM - 10:20AM;Preble Hall 117 - Thomas Audit;Andrew M Barton;09/05/2012 - 12/14/2012
BIO;160;"Plant Biology: Organisms to Ecosystems";0011;LAB;7830;We 1:10PM - 4:00PM;Preble Hall 112 - Bio Lab II;Andrew M Barton;09/05/2012 - 12/14/2012
BIO;160;"Plant Biology: Organisms to Ecosystems";0012;LAB;7831;Th 8:30AM - 11:20AM;Preble Hall 112 - Bio Lab II;Andrew M Barton;09/05/2012 - 12/14/2012
BIO;160;"Plant Biology: Organisms to Ecosystems";0013;LAB;7832;Th 12:30PM - 3:20PM;Preble Hall 112 - Bio Lab II;Andrew M Barton;09/05/2012 - 12/14/2012
BIO;251;"Cell Biology";0001;LEC;7820;MoWeFr 9:15AM - 10:20AM;Ricker Addition 205;Jean A Doty;09/05/2012 - 12/14/2012
BIO;251;"Cell Biology";0011;LAB;7821;We 2:25PM - 5:15PM;Ricker Hall 220 - Genetics Lab;Jean A Doty;09/05/2012 - 12/14/2012
BIO;361;"Ecology";0001;LEC;7827;TuTh 8:00AM - 9:40AM;Ricker Hall 222 - Biology Lab;Ronald G Butler;09/05/2012 - 12/14/2012
BIO;361;"Ecology";0011;LAB;7828;We 1:10PM - 4:00PM;Ricker Hall 222 - Biology Lab;Ronald G Butler;09/05/2012 - 12/14/2012
BIO;383;"Aquatic Biology";0001;LEC;8961;TuTh 3:50PM - 5:30PM;Ricker Hall 222 - Biology Lab;Daniel E Buckley;09/05/2012 - 12/14/2012
BIO;383;"Aquatic Biology";0011;LAB;8962;Tu 12:00PM - 3:00PM;Ricker Hall 222 - Biology Lab;Daniel E Buckley;09/05/2012 - 12/14/2012
BUS;101S;"Business and Society";0001;LEC;9162;TuTh 8:00AM - 9:40AM;Roberts 101;Clyde Mitchell;09/05/2012 - 12/14/2012
BUS;130;"Introduction to Recreation";0001;LEC;9187;TuTh 1:50PM - 3:30PM;Roberts 207;Clyde Mitchell;09/05/2012 - 12/14/2012
BUS;210;"Principles of Management";0001;LEC;9136;MoWeFr 8:00AM - 9:05AM;Roberts 207;Thomas A Maroney;09/05/2012 - 12/14/2012
BUS;210;"Principles of Management";0002;LEC;9168;TuTh 9:50AM - 11:30AM;Roberts 207;Shahrokh W Dalpour;09/05/2012 - 12/14/2012
BUS;220;"Principles of Marketing";0001;LEC;9137;MoWeFr 9:15AM - 10:20AM;Roberts 207;Thomas A Maroney;09/05/2012 - 12/14/2012
BUS;225;"Retail Operations";0001;LEC;9495;WeFr 8:40AM - 10:20AM;Roberts 301 - Business Lab;Frank M Engert;09/05/2012 - 12/14/2012
BUS;250;"Bus Applications of Technology";0001;LEC;9206;MoWe 3:40PM - 5:20PM;Roberts 301 - Business Lab;Frank M Engert;09/05/2012 - 12/14/2012
BUS;303;"Business Law";0001;LEC;9150;MoWeFr 10:30AM - 11:35AM;Roberts 207;Thomas A Maroney;09/05/2012 - 12/14/2012
BUS;320;"Consumer Behavior";0001;LEC;9183;TuTh 12:00PM - 1:40PM;Roberts 301 - Business Lab;Sheena S Bunnell;09/05/2012 - 12/14/2012
BUS;345;"Investment Management";0001;LEC;9191;TuTh 3:50PM - 5:30PM;Roberts 207;Clyde Mitchell;09/05/2012 - 12/14/2012
BUS;360;"Entrepreneurship";0001;LEC;9201;MoFr 1:20PM - 3:00PM;Roberts 205;Frank M Engert;09/05/2012 - 12/14/2012
BUS;491;"Strategic Management";0001;LEC;9163;TuTh 8:00AM - 9:40AM;Roberts 207;Shahrokh W Dalpour;09/05/2012 - 12/14/2012
CHI;101H;"Elementary Chinese I";0001;LEC;7943;MoWeFr 8:00AM - 9:05AM;Roberts LRC - Language Lab;Staff;09/05/2012 - 12/14/2012
CHI;102H;"Elementary Chinese II";0001;LEC;7908;MoWeFr 10:30AM - 11:35AM;Merrill Hall 220;Staff;09/05/2012 - 12/14/2012
CHI;201H;"Intermediate Chinese";0001;LEC;7909;MoWeFr 1:10PM - 2:15PM;Roberts 203;Staff;09/05/2012 - 12/14/2012
CHY;141;"General Chemistry I";0001;LEC;7839;MoWeFr 10:30AM - 11:35AM;Preble Hall 117 - Thomas Audit;Martin T Morocco;09/05/2012 - 12/14/2012
CHY;141;"General Chemistry I";0002;LEC;14527;TuTh 9:50AM - 11:30AM;Ricker Addition 207;Staff;09/05/2012 - 12/14/2012
CHY;141;"General Chemistry I";0011;LAB;7840;Mo 1:30PM - 4:20PM;Preble Hall 227 - Analyt Chem;Martin T Morocco;09/05/2012 - 12/14/2012
CHY;141;"General Chemistry I";0012;LAB;7841;Mo 6:00PM - 8:50PM;Preble Hall 227 - Analyt Chem;Martin T Morocco;09/05/2012 - 12/14/2012
CHY;141;"General Chemistry I";0013;LAB;7842;Tu 8:00AM - 10:50AM;Preble Hall 227 - Analyt Chem;Martin T Morocco;09/05/2012 - 12/14/2012
CHY;141;"General Chemistry I";0014;LAB;7848;Tu 1:30PM - 4:20PM;Preble Hall 227 - Analyt Chem;Martin T Morocco;09/05/2012 - 12/14/2012
CHY;241;"Organic Chemistry I";0001;LEC;7837;MoWeFr 10:30AM - 11:35AM;Preble Hall 335;A Mariella Passarelli;09/05/2012 - 12/14/2012
CHY;241;"Organic Chemistry I";0011;LAB;7838;Tu 12:10PM - 4:00PM;Preble Hall 223 - Chem Lab II;A Mariella Passarelli;09/05/2012 - 12/14/2012
CHY;241;"Organic Chemistry I";0012;LAB;7847;Th 8:00AM - 11:50AM;Preble Hall 223 - Chem Lab II;A Mariella Passarelli;09/05/2012 - 12/14/2012
COS;120;"Internet Computing";0001;LEC;7925;MoWeFr 2:25PM - 3:30PM;RICKR 114 - Computer Science L;Christopher L Bennett;09/05/2012 - 12/14/2012
COS;140;"Introduction to Computer Science";0001;LEC;7772;MoWeFr 10:30AM - 11:35AM;RICKR 114 - Computer Science L;Christopher L Bennett;09/05/2012 - 12/14/2012
COS;355;"Computer Graphics";0001;LEC;8428;MoWeFr 9:15AM - 10:20AM;RICKR 114 - Computer Science L;Gail L Lange;09/05/2012 - 12/14/2012
COS;364;"Algorithm Design and Analysis";0001;LEC;8384;MoWeFr 1:10PM - 2:15PM;RICKR 114 - Computer Science L;Gail L Lange;09/05/2012 - 12/14/2012
ECO;110S;"Principles of Economics";0001;LEC;9155;MoWeFr 1:10PM - 2:15PM;Roberts 207;Wendy L Harper;09/05/2012 - 12/14/2012
ECO;110S;"Principles of Economics";0002;LEC;9158;MoWeFr 2:25PM - 3:30PM;Roberts 207;Wendy L Harper;09/05/2012 - 12/14/2012
ECO;110S;"Principles of Economics";0003;LEC;9170;TuTh 9:50AM - 11:30AM;Roberts 301 - Business Lab;Sheena S Bunnell;09/05/2012 - 12/14/2012
ECO;110S;"Principles of Economics";0004;LEC;9176;TuTh 12:00PM - 1:40PM;Roberts 207;John D Messier;09/05/2012 - 12/14/2012
ECO;309;"Intermediate Macroeconomic Theory";0001;LEC;9166;TuTh 9:50AM - 11:30AM;Roberts 201;John D Messier;09/05/2012 - 12/14/2012
ECO;360;"International Economic Development";0001;LEC;9202;MoWe 1:20PM - 3:00PM;Roberts&nbsp; 305;John D Messier;09/05/2012 - 12/14/2012
EDU;101;"Introduction to Middle/Secondary Education and Technology for the Learner";0002;LEC;8222;TuTh 1:50PM - 3:30PM;Ed Center 112 - Distance Ed Rm;Theresa L Overall;09/05/2012 - 10/23/2012
EDU;125;"Introduction to Theory and Practice in K";0001;LEC;8176;TuTh 1:50PM - 3:30PM;Ed Center 111 - Math/Science;Carole Lee;09/05/2012 - 10/23/2012
EDU;125;"Introduction to Theory and Practice in K";0002;LEC;8175;TuTh 1:50PM - 3:30PM;Ed Center 111 - Math/Science;Carole Lee;10/24/2012 - 12/14/2012
EDU;125;"Introduction to Theory and Practice in K";0003;LEC;8178;MoFr 1:20PM - 3:00PM;Ed Center 111 - Math/Science;Carole Lee;09/05/2012 - 10/23/2012
EDU;125;"Introduction to Theory and Practice in K";0004;LEC;8177;MoFr 1:20PM - 3:00PM;Ed Center 111 - Math/Science;Carole Lee;10/24/2012 - 12/14/2012
EDU;202;"Practicum and Seminar in K";0001;FEX;8179;Mo 1:10PM - 2:50PM;Computer Center 104 - MAC Lab;Joseph M Tutlis;09/05/2012 - 12/14/2012;WeFr 8:00AM - 12:00PM;In Field;Joseph M Tutlis;09/05/2012 - 12/14/2012
EDU;202;"Practicum and Seminar in K";0002;FEX;8180;Mo 3:00PM - 4:40PM;Ed Center 113;Joseph M Tutlis;09/05/2012 - 12/14/2012;TuTh 8:00AM - 12:00PM;In Field;Joseph M Tutlis;09/05/2012 - 12/14/2012
EDU;202;"Practicum and Seminar in K";0003;FEX;8181;Mo 9:50AM - 11:30AM;Ed Center 111 - Math/Science;Barbara J Eretzian;09/05/2012 - 12/14/2012;TuTh 8:00AM - 12:00PM;In Field;Barbara J Eretzian;09/05/2012 - 12/14/2012
EDU;221;"Secondary/Middle Block: Curriculum";0001;SEM;8214;MoFr 8:40AM - 10:20AM;Ed Center 106;Elizabeth A Yeaton-Evans;09/05/2012 - 10/05/2012;MoFr 8:40AM - 10:20AM;Ed Center 106;Elizabeth A Yeaton-Evans;10/29/2012 - 11/16/2012
EDU;221;"Secondary/Middle Block: Curriculum";0002;LEC;8215;TuTh 8:00AM - 11:30AM;Ed Center 106;Grace J Ward;09/05/2012 - 09/14/2012;TuTh 8:00AM - 11:30AM;Ed Center 106;Grace J Ward;10/09/2012 - 10/26/2012;TuTh 8:00AM - 11:30AM;Ed Center 106;Grace J Ward;11/26/2012 - 12/14/2012
EDU;221;"Secondary/Middle Block: Curriculum";0003;LAB;8220;MoWeFr 9:15AM - 11:35AM;Computer Center 104 - MAC Lab;Theresa L Overall;09/05/2012 - 09/14/2012;MoWeFr 9:15AM - 11:35AM;Computer Center 104 - MAC Lab;Theresa L Overall;10/09/2012 - 10/26/2012;MoWeFr 9:15AM - 11:35AM;Computer Center 104 - MAC Lab;Theresa L Overall;09/05/2012 - 12/14/2012
EDU;221;"Secondary/Middle Block: Curriculum";0004;FEX;8216;TuWeTh 7:30AM - 2:30PM;In Field;Elizabeth A Yeaton-Evans;09/17/2012 - 10/05/2012;TuWeTh 7:30AM - 2:30PM;In Field;Elizabeth A Yeaton-Evans;10/29/2012 - 11/16/2012
EDU;221;"Secondary/Middle Block: Curriculum";0005;SEM;8217;MoFr 8:40AM - 10:20AM;Ed Center 106;Elizabeth A Yeaton-Evans;09/05/2012 - 09/14/2012;MoFr 8:40AM - 10:20AM;Ed Center 106;Elizabeth A Yeaton-Evans;10/09/2012 - 10/26/2012;MoFr 8:40AM - 10:20AM;Ed Center 106;Elizabeth A Yeaton-Evans;11/26/2012 - 12/14/2012
EDU;221;"Secondary/Middle Block: Curriculum";0006;LEC;8218;TuTh 8:00AM - 11:30AM;Ed Center 106;Grace J Ward;09/05/2012 - 10/05/2012;TuTh 8:00AM - 11:30AM;Ed Center 106;Grace J Ward;10/29/2012 - 11/16/2012
EDU;280;"Diversity and Social Justice Education";0001;LEC;7773;Mo 8:00AM - 9:40AM;Ed Center 112 - Distance Ed Rm;Yoonjung Choi;09/05/2012 - 12/14/2012
EDU;280;"Diversity and Social Justice Education";0002;LEC;7774;Mo 9:50AM - 11:30AM;Ed Center 112 - Distance Ed Rm;Yoonjung Choi;09/05/2012 - 12/14/2012
EDU;301;"Content Literacy in the Middle/Secondary School";0001;LEC;8182;TuTh 9:50AM - 11:30AM;Ed Center 103 - Literacy Class;Clarissa S Thompson;09/05/2012 - 12/14/2012
EDU;302;"Computers in K";0001;LEC;8183;TuTh 1:00PM - 2:40PM;Computer Center 104 - MAC Lab;Ralph H Granger;09/05/2012 - 12/14/2012
EDU;302;"Computers in K";0002;LEC;8184;WeFr 1:20PM - 3:00PM;Computer Center 104 - MAC Lab;Ralph H Granger;09/05/2012 - 12/14/2012
EDU;304;"Science Education K";0001;SEM;8211;TuTh 9:50AM - 11:30AM;Ed Center 111 - Math/Science;Carole Lee;09/05/2012 - 12/14/2012
EDU;330;"Young Adult Literature";0001;LEC;8185;TuTh 12:00PM - 1:40PM;Ed Center 103 - Literacy Class;Clarissa S Thompson;09/05/2012 - 12/14/2012
EDU;331;"Mathematics Education K";0001;LEC;8186;TuTh 12:00PM - 1:40PM;Ed Center 111 - Math/Science;Shannon M Larsen;09/05/2012 - 12/14/2012
EDU;332;"Social Science and Global Perspectives K";0001;LEC;9401;TuTh 12:00PM - 1:40PM;Ed Center 113;Yoonjung Choi;09/05/2012 - 12/14/2012
EDU;332;"Social Science and Global Perspectives K";0002;LEC;9402;WeFr 8:40AM - 10:20AM;Ed Center 112 - Distance Ed Rm;Yoonjung Choi;09/05/2012 - 12/14/2012
EDU;361;"Methods for Teaching Secondary/Middle Mathematics";0001;LEC;8187;TuTh 12:00PM - 1:40PM;Ed Center 112 - Distance Ed Rm;;09/05/2012 - 12/14/2012
EDU;362;"Middle/Secondary Social Studies and Multicultural Education";0001;LEC;8188;MoFr 1:20PM - 3:00PM;Ed Center 012;Elizabeth A Yeaton-Evans;09/05/2012 - 12/14/2012
EDU;364;"Teaching Laboratory Sciences";0001;LEC;8269;TuTh 9:50AM - 11:05AM;Preble Hall 333;Grace T Eason;09/05/2012 - 12/14/2012
EDU;370;"Art in the Classroom K";0001;LEC;8189;Th 3:50PM - 5:30PM;Ed Center 012;Dona Seegers;09/05/2012 - 12/14/2012
EDU;370;"Art in the Classroom K";0002;LEC;9405;Th 5:45PM - 7:25PM;Ed Center 012;Dona Seegers;09/05/2012 - 12/14/2012
EDU;388;"Reading";0001;LEC;8190;TuTh 8:20AM - 10:50AM;Ed Center 114;Marcia F Nash;09/05/2012 - 12/14/2012
EDU;388;"Reading";0002;LEC;8191;MoWeFr 8:00AM - 9:40AM;Ed Center 113;Cathryn A Wimett;09/05/2012 - 12/14/2012
EDU;402;"Philosophy and History of Education";0001;LEC;8192;MoWeFr 10:30AM - 11:35AM;Ed Center 106;Rod Farmer;09/05/2012 - 12/14/2012
EDU;402;"Philosophy and History of Education";0002;LEC;8213;MoWeFr 1:10PM - 2:15PM;Ed Center 110 - IndependentLvg;Rod Farmer;09/05/2012 - 12/14/2012
EDU;433;"Reading";0001;LEC;8193;MoWeFr 8:40AM - 10:20AM;Ed Center 114;Phyllis A Blackstone;09/05/2012 - 12/14/2012
EDU;433;"Reading";0002;LEC;8198;TuTh 9:00AM - 11:30AM;Ed Center 113;Phyllis A Blackstone;09/05/2012 - 12/14/2012
EDU;450;"Student Teaching and Seminar in Elementary Education K";0001;FEX;8194;TBA;In Field;Barbara J Eretzian;09/05/2012 - 10/19/2012
EDU;450;"Student Teaching and Seminar in Elementary Education K";0002;FEX;8195;TBA;In Field;Barbara J Eretzian;10/22/2012 - 12/20/2012
EDU;450;"Student Teaching and Seminar in Elementary Education K";0003;FEX;8199;TBA;In Field;Deborah J Baker;09/05/2012 - 10/19/2012
EDU;450;"Student Teaching and Seminar in Elementary Education K";0004;FEX;8200;TBA;In Field;Deborah J Baker;10/22/2012 - 12/20/2012
EDU;450;"Student Teaching and Seminar in Elementary Education K";0005;FEX;8201;TBA;In Field;Elizabeth Luckraft;09/05/2012 - 10/19/2012
EDU;450;"Student Teaching and Seminar in Elementary Education K";0006;FEX;8202;TBA;In Field;Elizabeth Luckraft;10/22/2012 - 12/20/2012
EDU;460;"Student Teaching and Seminar in Middle/Secondary Education";0001;FEX;8196;TBA;In Field;Barbara J Eretzian;09/05/2012 - 10/19/2012
EDU;460;"Student Teaching and Seminar in Middle/Secondary Education";0002;FEX;8197;TBA;In Field;Barbara J Eretzian;10/22/2012 - 12/20/2012
EDU;460;"Student Teaching and Seminar in Middle/Secondary Education";0003;FEX;8205;TBA;In Field;Deborah J Baker;09/05/2012 - 10/19/2012
EDU;460;"Student Teaching and Seminar in Middle/Secondary Education";0004;FEX;8206;TBA;In Field;Deborah J Baker;10/22/2012 - 12/20/2012
EDU;460;"Student Teaching and Seminar in Middle/Secondary Education";0005;FEX;8207;TBA;In Field;Elizabeth Luckraft;09/05/2012 - 10/19/2012
EDU;460;"Student Teaching and Seminar in Middle/Secondary Education";0006;FEX;8208;TBA;In Field;Elizabeth Luckraft;10/22/2012 - 12/20/2012
EDU;490;"Student Teaching and Seminar in Community Health Education K";0001;FEX;14259;TBA;In Field;Kathleen A Miles;09/05/2012 - 10/19/2012
EDU;490;"Student Teaching and Seminar in Community Health Education K";0002;FEX;14260;TBA;In Field;Kathleen A Miles;10/22/2012 - 12/20/2012
EDU;490;"Student Teaching and Seminar in Community Health Education K";0003;FEX;8223;TBA;In Field;Elizabeth Luckraft;09/05/2012 - 10/19/2012
EDU;490;"Student Teaching and Seminar in Community Health Education K";0004;FEX;8224;TBA;In Field;Elizabeth Luckraft;10/22/2012 - 12/20/2012
EDU;580;"Technology Integration";0001;LEC;9260;Tu 7:00PM - 7:30PM;Ed Center 006;;09/11/2012 - 12/11/2012
EDU;580;"Technology Integration";0002;LEC;9683;TBA;Web;Joella Ashley Montgomery;09/05/2012 - 12/15/2012;Th 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Joella Ashley Montgomery;10/18/2012 - 10/18/2012
EDU;580;"Technology Integration";0003;LEC;13733;TBA;Web;Bryce M Cundick;09/18/2012 - 12/19/2012;Tu 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Bryce M Cundick;09/18/2012 - 09/18/2012
EDU;582;"Research Methods";0001;LEC;9262;TBA;Web;Philip Griswold;09/04/2012 - 12/11/2012;Tu 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;09/04/2012 - 09/04/2012;Tu 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;09/11/2012 - 09/11/2012;Tu 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;10/16/2012 - 10/16/2012;Tu 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;12/11/2012 - 12/11/2012
EDU;583;"Development and Planning of Curriculum Assessment I";0001;LEC;9261;Tu 4:00PM - 7:00PM;Ed Center 006;;09/11/2012 - 12/15/2012
EDU;586;"Field";0001;LEC;9263;TBA;Web;Philip Griswold;09/05/2012 - 12/15/2012;Th 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;09/06/2012 - 09/06/2012;Th 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;09/13/2012 - 09/13/2012;Th 4:00PM - 7:30PM;Ed Center 329 - Tchng &amp; Lrng C;Philip Griswold;12/13/2012 - 12/13/2012
ENG;100;"First";0001;SEM;7877;MoWeFr 10:30AM - 11:35AM;Ed Center 114;Kristen Case;09/05/2012 - 12/14/2012
ENG;100;"First";0003;SEM;7879;MoWeFr 9:15AM - 10:20AM;Roberts 209B;Shana Youngdahl;09/05/2012 - 12/14/2012
ENG;100;"First";0004;SEM;7880;TuTh 8:00AM - 9:40AM;Roberts 105;Ming-Ming Pu;09/05/2012 - 12/14/2012
ENG;100;"First";0005;SEM;8486;MoWe 3:40PM - 5:20PM;Roberts 105;Christine M Darrohn;09/05/2012 - 12/14/2012
ENG;100;"First";0007;SEM;7882;MoWeFr 1:10PM - 2:15PM;Dearborn Gym 005;Luann I Yetter;09/05/2012 - 12/14/2012
ENG;100;"First";0008;SEM;7883;MoWeFr 2:25PM - 3:30PM;Dearborn Gym 005;Luann I Yetter;09/05/2012 - 12/14/2012
ENG;121H;"Introduction to Linguistics";0001;LEC;7868;TuTh 9:50AM - 11:30AM;Roberts 105;Ming-Ming Pu;09/05/2012 - 12/14/2012
ENG;121H;"Introduction to Linguistics";0002;LEC;8490;TuTh 1:50PM - 3:30PM;Roberts 105;Ming-Ming Pu;09/05/2012 - 12/14/2012
ENG;181;"Literary Analysis and Interpretation";0001;LEC;7869;TuTh 3:50PM - 5:30PM;Roberts&nbsp; 305;Eric C Brown;09/05/2012 - 12/14/2012
ENG;181;"Literary Analysis and Interpretation";0002;LEC;7870;TuTh 8:00AM - 9:40AM;Roberts 203;Misty Krueger;09/05/2012 - 12/14/2012
ENG;181;"Literary Analysis and Interpretation";0003;LEC;7871;TuTh 12:00PM - 1:40PM;Roberts 205;Sabine Klein;09/05/2012 - 12/14/2012
ENG;210;"Fiction Writing";0001;SEM;7893;WeFr 1:20PM - 3:00PM;115 South Street;Patricia E O'Donnell;09/05/2012 - 12/14/2012
ENG;211;"Poetry Writing";0001;SEM;7894;TuTh 1:50PM - 3:30PM;115 South Street;Jeffrey J Thomson;09/05/2012 - 12/14/2012
ENG;212;"Creative Nonfiction";0001;SEM;7895;MoWe 3:40PM - 5:20PM;115 South Street;Michael D Burke;09/05/2012 - 12/14/2012
ENG;213H;"Journalism";0001;SEM;7896;TuTh 3:50PM - 5:30PM;Ed Center 106;Luann I Yetter;09/05/2012 - 12/14/2012
ENG;214;"Screenwriting";0001;SEM;8491;Tu 1:50PM - 5:10PM;Ed Center 110 - IndependentLvg;Nathaniel Minton;09/05/2012 - 12/14/2012
ENG;218;"Writing for the Stage";0001;LEC;8492;TuTh 9:50AM - 11:30AM;Ricker Hall Rm 116;Jayne Decker;09/05/2012 - 12/14/2012
