department;courseNum;courseTitle;sectionNum;courseType;callNum;meetingTime;meetingLocation;instructor;startEndDate
ARH;652;"Critical Methods in History of Art";0990;LEC;23228;Mo 3:10PM - 5:40PM;On-line Course;Michael H Grillo;09/03/2013 - 12/13/2013
ART;100;"Drawing I";0665;LAB;23231;MoWe 5:00PM - 7:30PM;Fred Hutchinson Center;Ronald E Nadeau;09/03/2013 - 12/13/2013
ART;110;"2";0860;LAB;23210;MoWe 3:10PM - 5:40PM;Lord Hall 300;Kerstin L Engman;09/03/2013 - 12/13/2013
ART;180;"Photography I";0501;LAB;23230;TuTh 4:00PM - 6:30PM;Wyeth Art Center 142;Matthew Smolinsky;09/03/2013 - 12/13/2013;TuTh 4:00PM - 6:30PM;Wyeth Art Center 143;Matthew Smolinsky;09/03/2013 - 12/13/2013;TuTh 4:00PM - 6:30PM;Wyeth Art Center 146;Matthew Smolinsky;09/03/2013 - 12/13/2013
ART;200;"Drawing II";0860;LAB;23222;TuTh 3:10PM - 5:40PM;Wyeth Art Center 151;Nina Jerome Sutcliffe;09/03/2013 - 12/13/2013;TuTh 3:10PM - 5:40PM;Wyeth Art Center 154;Nina Jerome Sutcliffe;09/03/2013 - 12/13/2013
ART;220;"Sculpture I";0002;LAB;1259;TuTh 9:00AM - 11:30AM;Sculpture Building 100;Gregory M Ondo;09/03/2013 - 12/13/2013
ART;230;"Painting I";0665;STU;1053;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;09/03/2013 - 12/13/2013
ART;240;"Printmaking I";0002;LAB;1262;TuTh 9:00AM - 11:30AM;Wyeth Art Center 142;Susan H Groce;09/03/2013 - 12/13/2013;TuTh 9:00AM - 11:30AM;Wyeth Art Center 163;Susan H Groce;09/03/2013 - 12/13/2013
ART;270;"Digital Art I";0990;LAB;1067;TBA;On-line Course;Andrew O Hurtt;09/03/2013 - 12/13/2013
ART;320;"Sculpture II";0001;LAB;3518;TuTh 12:30PM - 3:00PM;Sculpture Building 100;Gregory M Ondo;09/03/2013 - 12/13/2013
ART;330;"Painting II";0665;STU;1054;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;09/03/2013 - 12/13/2013
ART;340;"Printmaking II";0001;LAB;2788;We 12:30PM - 5:30PM;Wyeth Art Center 142;Susan H Groce;09/03/2013 - 12/13/2013;We 12:30PM - 5:30PM;Wyeth Art Center 163;Susan H Groce;09/03/2013 - 12/13/2013
ART;360;"Topics in Studio Art";0862;LAB;1264;MoWe 6:00PM - 8:30PM;Wyeth Art Center 151;Kerstin L Engman;09/03/2013 - 12/13/2013;MoWe 6:00PM - 8:30PM;Wyeth Art Center 154;Kerstin L Engman;09/03/2013 - 12/13/2013
ART;370;"Digital Art IIA: 3D Modeling and Animation";0860;LAB;1265;MoWe 4:10PM - 6:40PM;Barrows Hall 124;Aaron D Boothroyd;09/03/2013 - 12/13/2013
ART;397;"Independent Study in Studio Art";0009;IND;1274;TBA;TBA;Michael H Grillo;09/03/2013 - 12/13/2013
ART;398;"Directed Study in Studio Art";0007;IND;1281;TBA;TBA;Andrea L Mauery;09/03/2013 - 12/13/2013
ART;420;"Sculpture III";0001;LAB;3519;TuTh 12:30PM - 3:00PM;Sculpture Building 100;Gregory M Ondo;09/03/2013 - 12/13/2013
ART;430;"Painting III";0665;STU;1055;Fr 12:00PM - 5:00PM;Fred Hutchinson Center;Kerstin L Engman;09/03/2013 - 12/13/2013
ART;440;"Printmaking III";0001;LAB;2789;We 12:30PM - 5:30PM;Wyeth Art Center 142;Susan H Groce;09/03/2013 - 12/13/2013;We 12:30PM - 5:30PM;Wyeth Art Center 163;Susan H Groce;09/03/2013 - 12/13/2013
ART;460;"Topics in Studio Art";0860;LAB;1282;MoWe 6:00PM - 8:30PM;Wyeth Art Center 151;Kerstin L Engman;09/03/2013 - 12/13/2013;MoWe 6:00PM - 8:30PM;Wyeth Art Center 154;Kerstin L Engman;09/03/2013 - 12/13/2013
ART;496;"Field Experience in Art";0001;FEX;1283;TBA;TBA;Michael H Grillo;09/03/2013 - 12/13/2013
ART;497;"Independent Study in Studio Art";0860;IND;3329;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;09/14/2013 - 09/21/2013;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;11/09/2013 - 11/09/2013;Sa 9:00AM - 4:00PM;Engineering Sci Rsch Bldg 165;;12/07/2013 - 12/07/2013
ART;498;"Directed Study in Studio Art";0008;IND;2792;TBA;TBA;Staff;09/03/2013 - 12/13/2013
ART;597;"Independent Study in Studio Art";0006;IND;1306;TBA;TBA;Staff;09/03/2013 - 12/13/2013
ART;598;"Directed Study in Studio Art";0001;IND;1307;TBA;TBA;Staff;09/03/2013 - 12/13/2013
AST;109;"Introduction to Astronomy";0990;LEC;1068;TBA;On-line Course;David J Batuski;09/03/2013 - 12/13/2013
AST;110;"Introduction to Astronomy Laboratory";0990;LAB;1069;TBA;On-line Course;Staff;09/03/2013 - 12/13/2013
AST;497;"Topics in Astrophysics";0001;IND;1315;TBA;TBA;David J Batuski;09/03/2013 - 12/13/2013
AVS;145;"Animal Science";1003;LAB;1319;We 1:10PM - 3:00PM;Arranged;Charles R Wallace;09/03/2013 - 12/13/2013
AVS;249;"Laboratory and Companion Animal Science";0990;LEC;1106;TBA;On-line Course;Robert C Causey;09/03/2013 - 12/13/2013
AVS;253;"Principles of Western Riding";0860;LEC;26440;Mo 1:00PM - 6:00PM;Arranged;Roberta Corey;09/03/2013 - 12/13/2013
AVS;303;"Equine Management Cooperative";1004;LAB;3237;Th 11:00AM - 1:00PM;Witter Center Farm;Robert C Causey;09/03/2013 - 12/13/2013
AVS;346;"Dairy Cattle Technology";0001;LEC;1322;MoWeFr 8:00AM - 8:50AM;Hitchner Hall 203;David P Marcinkowski;09/03/2013 - 12/13/2013
AVS;368;"Independent Study in the Animal Sciences";0008;IND;3208;TBA;TBA;Anne Lichtenwalner;09/03/2013 - 12/13/2013
AVS;371;"University Dairy Cooperative";0001;FEX;1330;We 3:10PM - 5:00PM;Witter Center 140;David P Marcinkowski;09/03/2013 - 12/13/2013
AVS;393;"Training the Standardbred Horse";0001;LEC;1331;Th 6:00PM - 9:00PM;Rogers Hall 206;;09/03/2013 - 12/13/2013
AVS;396;"Field Experience in Animal and Veterinary Science";0001;FEX;2874;TBA;TBA;Martin R Stokes;09/03/2013 - 12/13/2013
AVS;397;"Equine Internship";0004;FEX;3386;TBA;TBA;Robert C Causey;09/03/2013 - 12/13/2013
AVS;401;"Senior Paper in Animal Science I";0001;LEC;1332;TuTh 3:30PM - 4:45PM;Rogers Hall 206;Martin R Stokes;09/03/2013 - 12/13/2013
AVS;433;"Equine Exercise Physiology";0860;LEC;26439;Th 3:00PM - 5:00PM;Lengyel Hall 125;Robert A Lehnhard;09/03/2013 - 12/13/2013
AVS;455;"Animal Nutrition";0001;LEC;3238;MoWeFr 9:00AM - 9:50AM;Rogers Hall 206;Martin R Stokes;09/03/2013 - 12/13/2013;Tu 9:30AM - 10:20AM;Rogers Hall 206;Martin R Stokes;09/03/2013 - 12/13/2013
AVS;480;"Physiology of Reproduction";0001;LEC;1336;MoWeFr 10:00AM - 10:50AM;Rogers Hall 206;Charles R Wallace;09/03/2013 - 12/13/2013
AVS;590;"Special Topics in Animal Science";0003;IND;3704;TBA;TBA;Anne Lichtenwalner;09/03/2013 - 12/13/2013
AVS;633;"Graduate Seminar in Animal Science";0001;SEM;1337;Fr 11:30AM - 12:30PM;Neville Hall 206;Robert C Bayer;09/03/2013 - 12/13/2013
AVS;699;"Graduate Thesis / Research";0001;THS;1339;TBA;TBA;;09/03/2013 - 12/13/2013
BIO;100;"Basic Biology";1504;LAB;2751;Th 1:10PM - 3:00PM;Murray Hall 107;Staff;09/03/2013 - 12/13/2013
BIO;205;"Field Natural History of Maine";1002;LAB;1385;Th 1:10PM - 5:00PM;Deering Hall 201;Francis A Drummond;09/03/2013 - 12/13/2013
BIO;208;"Anatomy and Physiology";1665;LAB;1022;We 10:00AM - 12:00PM;Fred Hutchinson Center;Jan Pitcairn;09/03/2013 - 12/13/2013
BIO;222;"Biology: The Living Science";0665;LEC;1016;Th 2:30PM - 5:00PM;Fred Hutchinson Center;Gaylen L Jones;09/03/2013 - 12/13/2013
BIO;223;"Biology: The Living Science Laboratory";0665;LAB;1017;Th 5:30PM - 7:30PM;Fred Hutchinson Center;Gaylen L Jones;09/03/2013 - 12/13/2013
BIO;307;"Introduction to Neuroscience";0001;LEC;1386;MoWeFr 10:00AM - 10:50AM;Donald P Corbett Business 115;Harold B Dowse;09/03/2013 - 12/13/2013
BIO;326;"General Entomology";1002;LAB;1389;We 1:10PM - 5:00PM;Deering Hall 301;Eleanor Groden;09/03/2013 - 12/13/2013
BIO;329;"Vertebrate Biology";0001;LEC;1392;TuTh 9:30AM - 10:45AM;Murray Hall 102;Michael T Kinnison;09/03/2013 - 12/13/2013
BIO;331;"Vertebrate Biology Laboratory";0005;LAB;23179;We 9:00AM - 11:50AM;Murray Hall 310;;09/03/2013 - 12/13/2013
BIO;353;"Invertebrate Zoology";1002;LAB;3934;Th 1:10PM - 4:00PM;Murray Hall 300;Seth Tyler;09/03/2013 - 12/13/2013
BIO;377;"Medical Physiology";0001;LEC;1397;MoWeFr 12:10PM - 1:00PM;Donald P Corbett Business 100;Leonard J Kass;09/03/2013 - 12/13/2013
BIO;387;"Undergraduate Research in Biology";0003;IND;30708;TBA;TBA;Seanna L Annis;09/03/2013 - 12/13/2013
BIO;388;"Research Capstone in Biology";0005;IND;30709;TBA;TBA;Seanna L Annis;09/03/2013 - 12/13/2013
BIO;391;"Undergraduate Independent Study in Biology";0001;IND;1401;TBA;TBA;Christa R Schwintzer;09/03/2013 - 12/13/2013
BIO;392;"Independent Study Capstone in Biology";0002;IND;30112;TBA;TBA;Christopher Campbell;09/03/2013 - 12/13/2013
BIO;396;"Field Experience in Biology";0001;FEX;30710;TBA;TBA;Seanna L Annis;09/03/2013 - 12/13/2013
BIO;400;"Biological Sciences Writing Intensive";0001;LEC;4315;TBA;TBA;Seth Tyler;09/03/2013 - 12/13/2013
BIO;430;"Ecology and Systematics of Aquatic Insects";1001;LAB;23183;Th 1:10PM - 5:00PM;Deering Hall 301;Hamish Greig;09/03/2013 - 12/13/2013
BIO;447;"Experimental";0001;LEC;23186;TuTh 1:00PM - 5:00PM;Murray Hall 109;;09/03/2013 - 12/13/2013;TuTh 2:00PM - 4:00PM;Donald P Corbett Business 109;;09/03/2013 - 12/13/2013
BIO;452;"Plant Physiology";0001;LEC;1406;MoWeFr 11:00AM - 11:50AM;Murray Hall 106;Michael E Day;09/03/2013 - 12/13/2013
BIO;462;"Principles of Genetics";0001;LEC;1407;TuTh 12:30PM - 1:45PM;Murray Hall 102;Benildo G De Los Reyes;09/03/2013 - 12/13/2013
BIO;464;"Taxonomy of Vascular Plants";1002;LAB;3011;Tu 1:10PM - 4:00PM;Deering Hall 201;Christopher Campbell;09/03/2013 - 12/13/2013
BIO;468;"Lake Ecology";0001;LEC;23188;TuTh 9:30AM - 10:45AM;Nutting Hall 257;Courtney Robin Wigdahl;09/03/2013 - 12/13/2013
BIO;480;"Cell Biology";0001;LEC;3012;MoWeFr 10:00AM - 10:50AM;Murray Hall 102;Leonard J Kass;09/03/2013 - 12/13/2013
BIO;512;"Advanced Seminar in Biology";0001;SEM;30656;TBA;TBA;Brian Olsen;09/03/2013 - 12/13/2013
BIO;524;"Behavioral Ecology";0001;LEC;25687;TuTh 9:30AM - 10:45AM;Donald P Corbett Business 113;Rebecca L Holberton;09/03/2013 - 12/13/2013
BIO;547;"Experimental Aquatic Ecology";0001;LEC;23187;TuTh 1:00PM - 5:00PM;Murray Hall 109;;09/03/2013 - 12/13/2013;TuTh 2:00PM - 4:00PM;Donald P Corbett Business 109;;09/03/2013 - 12/13/2013
BIO;550;"Biogeochemistry of Terrestrial Ecosystems";0001;LEC;23192;MoWeFr 10:00AM - 10:50AM;Deering Hall 17;Christopher S Cronan;09/03/2013 - 12/13/2013
BIO;597;"Special Topics in Biology";0002;LEC;30653;TBA;TBA;Brian McGill;09/03/2013 - 12/13/2013
BIO;687;"Problems in Biological Sciences";0001;IND;1409;TBA;TBA;Michael T Kinnison;09/03/2013 - 12/13/2013
BIO;699;"Graduate Thesis / Research";0011;THS;3220;TBA;TBA;Francis A Drummond;09/03/2013 - 12/13/2013
BLE;201;"Fundamentals of Bioengineering";2001;REC;3366;TuTh 9:30AM - 10:45AM;Jenness Hall 100;Michael D Mason;09/03/2013 - 12/13/2013
BLE;401;"Applications of Bioengineering";0001;LEC;3577;TuTh 9:30AM - 10:45AM;Jenness Hall 106;David J Neivandt;09/03/2013 - 12/13/2013
BLE;402;"Biomaterials and the Cellular Interface";0001;LEC;3578;TuTh 11:00AM - 12:15PM;Jenness Hall 106;Paul J Millard;09/03/2013 - 12/13/2013
BLE;497;"Special Problems in Bioengineering";0005;IND;1413;TBA;TBA;Michael D Mason;09/03/2013 - 12/13/2013
BLE;597;"Advanced Topics in Biological Engineering";0005;IND;1415;TBA;TBA;Michael D Mason;09/03/2013 - 12/13/2013
BLE;599;"Independent Study in Biological Engineering";0005;IND;1417;TBA;TBA;Michael D Mason;09/03/2013 - 12/13/2013
BLE;699;"Graduate Thesis / Research";0004;THS;3588;TBA;TBA;Gerard P Van Walsum;09/03/2013 - 12/13/2013
BMB;150;"Genome Discovery I: From Dirt to DNA";0001;LAB;4135;Tu 1:00PM - 4:00PM;Hitchner Hall 180;Sally Dixon Molloy;09/03/2013 - 12/13/2013;Th 1:00PM - 5:00PM;Hitchner Hall 180;Sally Dixon Molloy;09/03/2013 - 12/13/2013
BMB;207;"Fundamentals of Chemistry";0001;LEC;1419;MoWeFr 8:00AM - 8:50AM;Donald P Corbett Business 100;Robert E Cashon;09/03/2013 - 12/13/2013
BMB;208;"Elementary Physiological Chemistry";0665;LEC;24115;Tu 5:00PM - 7:30PM;Fred Hutchinson Center;Melanie Ann Dilorenzo;09/03/2013 - 12/13/2013
BMB;210;"Elementary Physiological Chemistry Laboratory";0665;LAB;24116;Th 5:00PM - 7:30PM;Fred Hutchinson Center;Susan Daly Therio;09/03/2013 - 12/13/2013
BMB;221;"Organic Chemistry";0001;LEC;1429;MoWeFr 8:00AM - 8:50AM;Nutting Hall 100;Staff;09/03/2013 - 12/13/2013
BMB;300;"General Microbiology";0001;LEC;1433;MoWeFr 11:00AM - 11:50AM;Bennett Hall 137;Staff;09/03/2013 - 12/13/2013
BMB;400;"Molecular Genetics";0001;LEC;1439;TuTh 9:30AM - 10:45AM;Hitchner Hall 203;Keith W Hutchison;09/03/2013 - 12/13/2013
BMB;440;"Introductory Immunology";0001;LEC;2980;MoWeFr 9:00AM - 9:50AM;Hitchner Hall 203;Charles E Moody;09/03/2013 - 12/13/2013
BMB;441;"Immunology Laboratory";0001;LAB;2981;TuTh 11:00AM - 12:50PM;Hitchner Hall 180;Charles E Moody;10/23/2013 - 12/13/2013
BMB;467;"Physical Biochemistry";0001;LEC;1441;TuTh 11:00AM - 12:15PM;Hitchner Hall 157;Julie Gosse;09/03/2013 - 12/13/2013
BMB;490;"Microbial Genetics";0002;LEC;1443;WeFr 1:10PM - 5:00PM;Hitchner Hall 184;John T Singer;09/03/2013 - 12/13/2013
BMB;491;"Biochemistry";0011;IND;1453;TBA;TBA;Roger Sher;09/03/2013 - 12/13/2013
BMB;497;"Independent Study";0010;IND;2844;TBA;TBA;Robert Wheeler;09/03/2013 - 12/13/2013
BMB;530;"Cellular Signal Transduction Mechanisms";0001;LEC;23072;TuTh 9:30AM - 10:45AM;Hitchner Hall 147;Robert E Gundersen;09/03/2013 - 12/13/2013
BMB;580;"Seminar in Microbiology";0002;SEM;24024;Mo 4:10PM - 5:00PM;Hitchner Hall 203;Robert Wheeler;09/03/2013 - 12/13/2013
BMB;582;"Seminar in Biochemistry";0002;SEM;1467;Mo 4:10PM - 5:00PM;Hitchner Hall 203;Robert Wheeler;09/03/2013 - 12/13/2013
BMB;597;"Special Topics in Biochemistry";0001;IND;2760;TBA;TBA;Staff;09/03/2013 - 12/13/2013
BMB;699;"Graduate Thesis / Research";0010;THS;1476;TBA;TBA;Roger Sher;09/03/2013 - 12/13/2013
BMS;625;"Introduction to Biomedical Sciences";0004;LEC;3827;TuTh 3:30PM - 5:00PM;Hitchner Hall 147;Carol H Kim;11/19/2013 - 12/12/2013
BMS;690;"Special Topics in Biomedical Sciences";0001;LEC;3828;Mo 8:00AM - 9:15AM;Arranged;Lucy Liaw;09/03/2013 - 12/13/2013
BMS;699;"Graduate Thesis / Research";0001;THS;2915;TBA;TBA;Carol H Kim;09/03/2013 - 12/13/2013
BUA;101;"Introduction to Business";0003;LEC;30293;We 3:10PM - 5:40PM;Donald P Corbett Business 117;John F Mahon;09/03/2013 - 12/13/2013
BUA;201;"Principles of Financial Accounting";0990;LEC;1070;TBA;On-line Course;Wayne C Ingalls;09/03/2013 - 12/13/2013
BUA;202;"Principles of Managerial Accounting";0002;LEC;1483;TuTh 11:00AM - 12:15PM;Donald P Corbett Business 107;Wendy R Coons;09/03/2013 - 12/13/2013
BUA;220;"The Legal Environment of Business";0001;LEC;1484;MoWeFr 9:00AM - 9:50AM;Donald P Corbett Business 117;Martha A Broderick;09/03/2013 - 12/13/2013
BUA;290;"Introduction to Topics in Business";0002;LEC;29104;TuTh 2:00PM - 3:15PM;Donald P Corbett Business 218;Shawn McKenna;09/03/2013 - 12/13/2013
BUA;301;"Intermediate Accounting I";0001;LEC;23093;TuTh 8:00AM - 9:15AM;Donald P Corbett Business 215;David J Barrett;09/03/2013 - 12/13/2013
BUA;305;"Cost Accounting";0002;LEC;1488;TuTh 3:30PM - 4:45PM;Donald P Corbett Business 217;Wendy R Coons;09/03/2013 - 12/13/2013
BUA;310;"Auditing";0001;LEC;1489;TuTh 3:30PM - 4:45PM;Donald P Corbett Business 117;Scott E Edwards;09/03/2013 - 12/13/2013
BUA;312;"Federal Taxation of Individuals";0001;LEC;1490;TuTh 8:00AM - 9:15AM;Donald P Corbett Business 117;Steven C Colburn;09/03/2013 - 12/13/2013
BUA;325;"Principles of Management and Organization";0004;LEC;23097;TuTh 2:00PM - 3:15PM;Donald P Corbett Business 117;Terry B Porter;09/03/2013 - 12/13/2013
BUA;337;"Production and Operations Management";0002;LEC;1498;MoWeFr 11:00AM - 11:50AM;Donald P Corbett Business 107;Patti Collett Miles;09/03/2013 - 12/13/2013
BUA;343;"Introduction to International Business";0002;LEC;1500;TuTh 2:00PM - 3:15PM;Donald P Corbett Business 105;Paul J Myer;09/03/2013 - 12/13/2013
BUA;344;"Entrepreneurship and New Venture Creation";0001;LEC;1513;MoWe 3:10PM - 4:25PM;Donald P Corbett Business 217;Grant Miles;09/03/2013 - 12/13/2013
BUA;350;"Business Finance";0003;LEC;1503;MoWeFr 12:10PM - 1:00PM;Donald P Corbett Business 115;Gregory K White;09/03/2013 - 12/13/2013
BUA;353;"Investment Strategy";0001;LEC;1505;TuTh 8:00AM - 9:15AM;Donald P Corbett Business 115;Robert A Strong;09/03/2013 - 12/13/2013
BUA;370;"Marketing";0003;LEC;24163;MoWeFr 11:00AM - 11:50AM;Donald P Corbett Business 105;Susan Myrden;09/03/2013 - 12/13/2013
BUA;375;"Retail Management";0001;LEC;3531;TuTh 9:30AM - 10:45AM;Donald P Corbett Business 217;Paul J Myer;09/03/2013 - 12/13/2013
BUA;378;"Marketing Research";0002;LEC;1511;TuTh 2:00PM - 3:15PM;Donald P Corbett Business 215;Harold Z Daniel;09/03/2013 - 12/13/2013
BUA;382;"Consumer Behavior";0001;LEC;23096;TuTh 12:30PM - 1:45PM;Donald P Corbett Business 217;Ebru Ulusoy;09/03/2013 - 12/13/2013
BUA;396;"Field Experience/Internship";0001;FEX;1512;TBA;TBA;Stephanie Welcomer;09/03/2013 - 12/13/2013
BUA;449;"Strategic Management";0002;LEC;3532;MoWeFr 12:10PM - 1:00PM;Donald P Corbett Business 217;Jason Harkins;09/03/2013 - 12/13/2013
BUA;455;"International Corporate Finance";0001;LEC;3884;Tu 5:00PM - 7:30PM;Donald P Corbett Business 217;Staff;09/03/2013 - 12/13/2013
BUA;490;"Special Topics in Business Administration";0003;LEC;24558;MoWeFr 1:10PM - 2:00PM;Donald P Corbett Business 215;Niclas L Erhardt;09/03/2013 - 12/13/2013
BUA;498;"Independent Study for Undergraduate Study";0001;IND;1516;TBA;TBA;Stephanie Welcomer;09/03/2013 - 12/13/2013
BUA;507;"Advanced Accounting";0001;LEC;23098;Mo 3:10PM - 5:55PM;Donald P Corbett Business 215;Gloria L Vollmers;09/03/2013 - 12/13/2013
BUA;601;"Statistical Analysis and Modeling for Organizational Operations";0001;LEC;1517;We 3:15PM - 6:00PM;Donald P Corbett Business 107;Patti Collett Miles;09/03/2013 - 12/13/2013
BUA;605;"Creating and Capturing Value in the Digital Economy";P701;LEC;1189;TBA;On-line Course;Nory B Jones;09/03/2013 - 12/13/2013
BUA;639;"Contemporary Issues in International Business";0001;LEC;3535;Th 6:00PM - 8:45PM;Donald P Corbett Business 218;John F Mahon;09/03/2013 - 12/13/2013
BUA;645;"Selected Advanced Topics in Business Administration";0004;LEC;30406;Mo 6:30PM - 9:15PM;Donald P Corbett Business 218;Staff;09/03/2013 - 12/13/2013
BUA;651;"Financial Management";P701;LEC;23934;TBA;On-line Course;Pankaj Agrrawal;09/03/2013 - 12/13/2013
BUA;653;"Investment Management";0001;LEC;1519;Tu 3:30PM - 6:15PM;Donald P Corbett Business 215;Robert A Strong;09/03/2013 - 12/13/2013
BUA;695;"MBA Internship";0003;RSG;30744;TBA;TBA;Carol Mandzik;09/03/2013 - 12/13/2013
BUA;697;"Field Experience in Accounting";0001;FEX;1521;TBA;TBA;Gloria L Vollmers;09/03/2013 - 12/13/2013
BUA;698;"Independent Study";0001;IND;1522;TBA;TBA;Ivan M Manev;09/03/2013 - 12/13/2013
