department,courseNum,courseTitle,sectionNum,courseType,callNum,meetingTime,meetingLocation,instructor,startEndDate
ARH,597,"Independent Graduate Study",0001,IND,1056,TBA,TBA,Michael H Grillo,01/09/2012 - 04/27/2012
ARH,597,"Independent Graduate Study",0002,IND,1057,TBA,TBA,Owen F Smith,01/09/2012 - 04/27/2012
ARH,597,"Independent Graduate Study",0003,IND,2741,TBA,TBA,Justin Wolff,01/09/2012 - 04/27/2012
ARH,597,"Independent Graduate Study",0860,IND,8305,Fr 3:30PM - 6:00PM,Lord Hall 100,,01/20/2012 - 01/20/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,01/21/2012 - 01/21/2012,Fr 3:30PM - 6:00PM,Lord Hall 100,,02/03/2012 - 02/03/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,02/04/2012 - 02/04/2012,Fr 3:30PM - 6:00PM,Lord Hall 100,,02/17/2012 - 02/17/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,02/18/2012 - 02/18/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,03/17/2012 - 03/17/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,04/07/2012 - 04/07/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,04/21/2012 - 04/21/2012
ARP,100,"Academic Recovery Seminar",0001,SEM,3062,Mo 11:00AM - 11:50AM,Merrill Hall 114,Staff,01/23/2012 - 04/23/2012
ARP,100,"Academic Recovery Seminar",0002,SEM,3063,We 11:00AM - 11:50AM,Merrill Hall 114,Staff,01/18/2012 - 04/25/2012
ARP,100,"Academic Recovery Seminar",0003,SEM,3064,Fr 11:00AM - 11:50AM,Merrill Hall 114,Staff,01/20/2012 - 04/27/2012
ARP,100,"Academic Recovery Seminar",0004,SEM,3065,Mo 12:00PM - 12:50PM,Merrill Hall 114,Staff,01/23/2012 - 04/23/2012
ARP,100,"Academic Recovery Seminar",0005,SEM,3066,We 12:00PM - 12:50PM,Merrill Hall 114,Staff,01/18/2012 - 04/25/2012
ARP,100,"Academic Recovery Seminar",0006,SEM,3067,Fr 12:00PM - 12:50PM,Merrill Hall 114,Staff,01/20/2012 - 04/27/2012
ART,100,"Drawing I",0501,LAB,2721,TuTh 9:00AM - 11:30AM,Carnegie Hall 100,Margaret Anne Skalski,01/09/2012 - 04/27/2012,TuTh 9:00AM - 11:30AM,Carnegie Hall 101,Margaret Anne Skalski,01/09/2012 - 04/27/2012
ART,100,"Drawing I",0502,LAB,2722,MoWe 12:30PM - 3:00PM,Carnegie Hall 100,Nina Jerome Sutcliffe,01/09/2012 - 04/27/2012,MoWe 12:30PM - 3:00PM,Carnegie Hall 101,Nina Jerome Sutcliffe,01/09/2012 - 04/27/2012
ART,100,"Drawing I",0503,LAB,2723,TuTh 6:00PM - 8:30PM,Carnegie Hall 100,Ronald E Nadeau,01/09/2012 - 04/27/2012,TuTh 6:00PM - 8:30PM,Carnegie Hall 101,Ronald E Nadeau,01/09/2012 - 04/27/2012
ART,100,"Drawing I",0504,LAB,2724,MoWe 6:00PM - 8:30PM,Carnegie Hall 100,Ronald E Nadeau,01/09/2012 - 04/27/2012,MoWe 6:00PM - 8:30PM,Carnegie Hall 101,Ronald E Nadeau,01/09/2012 - 04/27/2012
ART,100,"Drawing I",0665,LAB,3901,TuTh 4:00PM - 6:30PM,Frederick Hutchinson Cent 133,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,110,"2",0001,LAB,1059,TuTh 9:00AM - 11:30AM,Lord Hall 305,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,110,"2",0002,LAB,1061,TuTh 9:00AM - 11:30AM,Lord Hall 305,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,110,"2",0003,LAB,1062,MoWe 3:10PM - 5:40PM,Lord Hall 300,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,110,"2",0500,LAB,2725,TuTh 12:30PM - 3:00PM,Lord Hall 305,Ronald E Nadeau,01/09/2012 - 04/27/2012
ART,110,"2",0501,LAB,2726,MoWe 9:00AM - 11:30AM,Lord Hall 305,Ronald E Nadeau,01/09/2012 - 04/27/2012
ART,110,"2",0502,LAB,2727,MoWe 6:00PM - 8:30PM,Lord Hall 300,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,120,"3",0500,LAB,2729,TuTh 3:10PM - 5:40PM,Carnegie Hall 11,Wayne W Hall,01/09/2012 - 04/27/2012,TuTh 3:10PM - 5:40PM,Carnegie Hall 202,Wayne W Hall,01/09/2012 - 04/27/2012
ART,120,"3",0501,LAB,2728,MoWe 3:10PM - 5:40PM,Carnegie Hall 11,Susan Dexter Camp,01/09/2012 - 04/27/2012,MoWe 3:10PM - 5:40PM,Carnegie Hall 202,Susan Dexter Camp,01/09/2012 - 04/27/2012
ART,120,"3",0860,LAB,1121,TuTh 6:00PM - 8:30PM,Carnegie Hall 202,Wayne W Hall,01/09/2012 - 04/27/2012,TuTh 6:00PM - 8:30PM,Carnegie Hall 11,Wayne W Hall,01/09/2012 - 04/27/2012
ART,180,"Photography I",0860,LAB,8739,MoWe 4:00PM - 6:30PM,Carnegie Hall 102,Matthew Smolinsky,01/09/2012 - 04/27/2012
ART,182,"Photography and Digital Imaging",0869,LAB,2861,Fr 12:00PM - 4:00PM,Lord Hall 311,Matthew Smolinsky,01/13/2012 - 01/13/2012,Fr 12:00PM - 4:00PM,Lord Hall 311,Matthew Smolinsky,01/27/2012 - 01/27/2012,Fr 12:00PM - 4:00PM,Lord Hall 311,Matthew Smolinsky,02/17/2012 - 02/17/2012,Fr 12:00PM - 4:00PM,Lord Hall 311,Matthew Smolinsky,03/16/2012 - 03/16/2012,Fr 12:00PM - 4:00PM,Lord Hall 311,Matthew Smolinsky,04/06/2012 - 04/06/2012,Fr 12:00PM - 4:00PM,Lord Hall 311,Matthew Smolinsky,04/27/2012 - 04/27/2012
ART,200,"Drawing II",0001,LAB,1122,TuTh 3:10PM - 5:40PM,Carnegie Hall 100,James E Linehan,01/09/2012 - 04/27/2012,TuTh 3:10PM - 5:40PM,Carnegie Hall 101,James E Linehan,01/09/2012 - 04/27/2012
ART,200,"Drawing II",0500,LAB,2786,MoWe 9:00AM - 11:30AM,Carnegie Hall 100,Nina Jerome Sutcliffe,01/09/2012 - 04/27/2012,MoWe 9:00AM - 11:30AM,Carnegie Hall 101,Nina Jerome Sutcliffe,01/09/2012 - 04/27/2012
ART,200,"Drawing II",0665,LAB,3902,TuTh 4:00PM - 6:30PM,Frederick Hutchinson Cent 133,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,220,"Sculpture I",0001,LAB,1123,MoWe 12:30PM - 3:00PM,Old Fire Station 100,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,225,"Ceramics I",0500,LAB,2730,TuTh 12:30PM - 3:00PM,Old Fire Station 101,John D Eden,01/09/2012 - 04/27/2012
ART,225,"Ceramics I",0501,LAB,2731,TuTh 6:00PM - 8:30PM,Old Fire Station 101,John D Eden,01/09/2012 - 04/27/2012
ART,230,"Painting I",0001,LAB,1124,TuTh 9:00AM - 11:30AM,East Annex 124,James E Linehan,01/09/2012 - 04/27/2012,TuTh 9:00AM - 11:30AM,East Annex 126,James E Linehan,01/09/2012 - 04/27/2012
ART,230,"Painting I",0665,LAB,12277,Fr 12:00PM - 5:00PM,Fred Hutchinson Center,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,240,"Printmaking I",0001,LAB,1125,MoWe 12:30PM - 3:00PM,Carnegie Hall 102,Susan Dexter Camp,01/09/2012 - 04/27/2012,MoWe 12:30PM - 3:00PM,Carnegie Hall 20,Susan Dexter Camp,01/09/2012 - 04/27/2012
ART,250,"Graphic Design I",0860,LAB,8764,TuTh 6:30PM - 9:00PM,Lengyel Hall 121,Jorge A Gonzalez,01/09/2012 - 04/27/2012
ART,270,"Digital Art I",0500,LAB,2732,MoWe 12:30PM - 3:00PM,Lengyel Hall 121,Andrew O Hurtt,01/09/2012 - 04/27/2012
ART,270,"Digital Art I",0501,LAB,2733,TuTh 9:30AM - 12:00PM,Lord Hall 311,Sheridan L Kelley,01/09/2012 - 04/27/2012
ART,270,"Digital Art I",0990,LAB,3950,TBA,TBA,Andrew O Hurtt,01/09/2012 - 04/27/2012
ART,272,"Digital Imaging",0001,LAB,1143,MoWe 12:30PM - 3:00PM,Lord Hall 311,Matthew Smolinsky,01/09/2012 - 04/27/2012
ART,272,"Digital Imaging",0665,LAB,3939,We 5:30PM - 8:00PM,Fred Hutchinson Center,Jennifer Marie Smith-Mayo,01/09/2012 - 04/27/2012
ART,300,"Drawing III",0001,LAB,2742,TuTh 12:30PM - 3:00PM,Carnegie Hall 100,Michael H Lewis,01/09/2012 - 04/27/2012,TuTh 12:30PM - 3:00PM,Carnegie Hall 101,Michael H Lewis,01/09/2012 - 04/27/2012
ART,320,"Sculpture II",0001,LAB,3745,TuTh 3:10PM - 5:40PM,Old Fire Station 100,Gregory M Ondo,01/09/2012 - 04/27/2012
ART,330,"Painting II",0665,LAB,3903,Fr 12:00PM - 5:00PM,Fred Hutchinson Center,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,340,"Printmaking II",0001,LAB,1149,TuTh 12:30PM - 3:00PM,Carnegie Hall 20,Susan Dexter Camp,01/09/2012 - 04/27/2012,TuTh 12:30PM - 3:00PM,Carnegie Hall 102,Susan Dexter Camp,01/09/2012 - 04/27/2012
ART,360,"Topics in Studio Art",0001,LAB,1154,Mo 12:30PM - 5:30PM,East Annex 124,Michael H Lewis,01/09/2012 - 04/27/2012,Mo 12:30PM - 5:30PM,East Annex 126,Michael H Lewis,01/09/2012 - 04/27/2012
ART,360,"Topics in Studio Art",0002,LAB,1155,MoWe 9:00AM - 11:30AM,Lord Hall 300,James E Linehan,01/09/2012 - 04/27/2012
ART,360,"Topics in Studio Art",0860,LAB,8303,Fr 3:30PM - 6:00PM,Lord Hall 100,,01/20/2012 - 01/20/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,01/21/2012 - 01/21/2012,Fr 3:30PM - 6:00PM,Lord Hall 100,,02/03/2012 - 02/03/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,02/04/2012 - 02/04/2012,Fr 3:30PM - 6:00PM,Lord Hall 100,,02/17/2012 - 02/17/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,02/18/2012 - 02/18/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,03/17/2012 - 03/17/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,04/07/2012 - 04/07/2012,Sa 9:00AM - 3:30PM,Lord Hall 100,,04/21/2012 - 04/21/2012
ART,360,"Topics in Studio Art",0861,LAB,8753,TuTh 4:00PM - 6:30PM,Lord Hall 311,Matthew Smolinsky,01/09/2012 - 04/27/2012
ART,360,"Topics in Studio Art",0990,LAB,3951,TBA,TBA,Matthew P Leclair,01/09/2012 - 04/27/2012
ART,370,"Digital Art IIA: 3D Modeling and Animation",0860,LAB,11415,TuTh 5:30PM - 8:00PM,Barrows Hall 124,Aaron D Boothroyd,01/09/2012 - 04/27/2012
ART,397,"Independent Study in Studio Art",0001,IND,1157,TBA,TBA,Staff,TBA
ART,397,"Independent Study in Studio Art",0002,IND,1158,TBA,TBA,Wayne W Hall,01/09/2012 - 04/27/2012
ART,397,"Independent Study in Studio Art",0003,IND,1159,TBA,TBA,Owen F Smith,01/09/2012 - 04/27/2012
ART,397,"Independent Study in Studio Art",0004,IND,1160,TBA,TBA,Michael H Lewis,01/09/2012 - 04/27/2012
ART,397,"Independent Study in Studio Art",0005,IND,1161,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,397,"Independent Study in Studio Art",0006,IND,1162,TBA,TBA,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,398,"Directed Study in Studio Art",0001,IND,1166,TBA,TBA,Staff,TBA
ART,398,"Directed Study in Studio Art",0002,IND,1167,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,398,"Directed Study in Studio Art",0003,IND,1168,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,398,"Directed Study in Studio Art",0004,IND,1169,TBA,TBA,Michael H Lewis,01/09/2012 - 04/27/2012
ART,398,"Directed Study in Studio Art",0005,IND,1170,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,398,"Directed Study in Studio Art",0006,IND,1171,TBA,TBA,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,420,"Sculpture III",0001,LAB,3746,TuTh 3:10PM - 5:40PM,Old Fire Station 100,Gregory M Ondo,01/09/2012 - 04/27/2012
ART,430,"Painting III",0665,LAB,3911,Fr 12:00PM - 5:00PM,Fred Hutchinson Center,Kerstin L Engman,01/09/2012 - 04/27/2012
ART,440,"Printmaking III",0001,LAB,1174,TuTh 12:30PM - 3:00PM,Carnegie Hall 20,Susan Dexter Camp,01/09/2012 - 04/27/2012,TuTh 12:30PM - 3:00PM,Carnegie Hall 102,Susan Dexter Camp,01/09/2012 - 04/27/2012
ART,460,"Topics in Studio Art",0001,LAB,1176,Mo 12:30PM - 5:30PM,East Annex 124,Michael H Lewis,01/09/2012 - 04/27/2012,Mo 12:30PM - 5:30PM,East Annex 126,Michael H Lewis,01/09/2012 - 04/27/2012
ART,460,"Topics in Studio Art",0002,LAB,1177,MoWe 9:00AM - 11:30AM,Lord Hall 300,James E Linehan,01/09/2012 - 04/27/2012
ART,460,"Topics in Studio Art",0860,LAB,8754,TuTh 4:00PM - 6:30PM,Lord Hall 311,Matthew Smolinsky,01/09/2012 - 04/27/2012
ART,460,"Topics in Studio Art",0861,LAB,8760,We 6:10PM - 8:45PM,Lord Hall 100,Raphael A Diluzio,01/09/2012 - 04/27/2012
ART,496,"Field Experience in Art",0001,FEX,1178,TBA,TBA,Michael H Grillo,01/09/2012 - 04/27/2012
ART,497,"Independent Study in Studio Art",0001,IND,1179,TBA,TBA,Staff,TBA
ART,497,"Independent Study in Studio Art",0002,IND,1180,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,497,"Independent Study in Studio Art",0003,IND,1181,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,497,"Independent Study in Studio Art",0004,IND,1182,TBA,TBA,Michael H Lewis,01/09/2012 - 04/27/2012
ART,497,"Independent Study in Studio Art",0005,IND,1183,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,497,"Independent Study in Studio Art",0006,IND,1184,TBA,TBA,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,498,"Directed Study in Studio Art",0001,IND,1188,TBA,TBA,Staff,TBA
ART,498,"Directed Study in Studio Art",0002,IND,1189,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,498,"Directed Study in Studio Art",0003,IND,1190,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,498,"Directed Study in Studio Art",0004,IND,1191,TBA,TBA,Michael H Lewis,01/09/2012 - 04/27/2012
ART,498,"Directed Study in Studio Art",0005,IND,1192,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,498,"Directed Study in Studio Art",0006,IND,1193,TBA,TBA,Andrea L Mauery,01/09/2012 - 04/27/2012
ART,597,"Independent Study in Studio Art",0001,IND,1196,TBA,TBA,Owen F Smith,01/09/2012 - 04/27/2012
ART,597,"Independent Study in Studio Art",0002,IND,1197,TBA,TBA,Staff,01/09/2012 - 04/27/2012
ART,597,"Independent Study in Studio Art",0003,IND,1198,TBA,TBA,Michael H Lewis,01/09/2012 - 04/27/2012
ART,597,"Independent Study in Studio Art",0004,IND,1199,TBA,TBA,Michael H Grillo,01/09/2012 - 04/27/2012
ART,597,"Independent Study in Studio Art",0005,IND,2838,TBA,TBA,Andrea L Mauery,01/09/2012 - 04/27/2012
AST,109,"Introduction to Astronomy",0001,LEC,2369,TuTh 2:00PM - 3:15PM,Bennett Hall 137,David J Batuski,01/09/2012 - 04/27/2012
AST,109,"Introduction to Astronomy",0990,LEC,3980,TBA,TBA,David J Batuski,01/09/2012 - 04/27/2012
AST,110,"Introduction to Astronomy Laboratory",0001,LAB,2370,Mo 6:10PM - 8:00PM,Bennett Hall 302,Staff,01/09/2012 - 04/27/2012
AST,110,"Introduction to Astronomy Laboratory",0002,LAB,2371,Tu 6:00PM - 7:50PM,Bennett Hall 302,Staff,01/09/2012 - 04/27/2012
AST,110,"Introduction to Astronomy Laboratory",0003,LAB,2372,We 4:10PM - 6:00PM,Bennett Hall 302,Staff,01/09/2012 - 04/27/2012
AST,110,"Introduction to Astronomy Laboratory",0004,LAB,2373,We 6:10PM - 8:00PM,Bennett Hall 302,Staff,01/09/2012 - 04/27/2012
AST,110,"Introduction to Astronomy Laboratory",0005,LAB,2374,Th 10:00AM - 11:50AM,Bennett Hall 302,Staff,01/09/2012 - 04/27/2012
AST,110,"Introduction to Astronomy Laboratory",0006,LAB,2375,Th 12:00PM - 1:50PM,Bennett Hall 302,Staff,01/09/2012 - 04/27/2012
AST,216,"General Astronomy II",0001,LEC,8558,TuTh 11:00AM - 12:15PM,Bennett Hall 102,Neil F Comins,01/09/2012 - 04/27/2012
AST,497,"Topics in Astrophysics",0001,IND,2378,TBA,TBA,Staff,01/09/2012 - 04/27/2012
AST,598,"Special Topics in Theoretical or Experimental Astrophysics",0001,IND,2379,TBA,TBA,Staff,TBA
AVS,145,"Animal Science",0001,LEC,7780,MoWeFr 8:00AM - 8:50AM,Rogers Hall 206,Charles R Wallace,01/09/2012 - 04/27/2012
AVS,145,"Animal Science",1001,LAB,7782,Mo 1:10PM - 3:00PM,Witter Center Farm,Charles R Wallace,01/09/2012 - 04/27/2012
